uuid,tipo,serie,folio,fecha,fecha_timbrado,rfc_emisor,nombre_emisor,rfc_receptor,nombre_receptor,uso_cfdi,forma_pago,metodo_pago,clave_prod_serv,descripcion,cantidad,valor_unitario,subtotal,iva,total,moneda,po_number,counterparty_id,approved_by
7521AA18-DDE4-F5C1-532C-5C01B017C533,recibida,A,32446,2025-04-15,2025-04-16,SJP030817VDZ,Suministros Monterrey S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Solvente industrial,126.0,234.9,29597.8,4735.65,34333.45,MXN,PO00057,S00038,E00002
BFFBD93B-2B15-619E-D5BF-85F32E3F674C,emitida,F,1512,2025-04-15,2025-04-15,TIN091214KL3,Talleres Industriales del Norte SA de CV,HYZ031207YRR,Autopartes Villarreal SAPI de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,352542.32,352542.32,56406.77,408949.09,MXN,,C00007,E00007
DF495037-B40A-9181-AC09-BDB799086E47,recibida,A,6480,2025-04-16,2025-04-16,YNB000215EQT,Aceros Regiomontana S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,30102000,Lámina de acero cal. 14,115.0,65.3,7509.9,1201.58,8711.48,MXN,PO00041,S00015,E00002
73D39457-B25F-13DF-B8D4-9848702BA49F,recibida,A,41900,2025-04-16,2025-04-16,UWP921026BTX,Electrónica Regiomontana SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Motor eléctrico 5HP,25.0,678.1,16952.4,2712.38,19664.78,MXN,PO00204,S00025,E00002
59FE1C45-ABAC-7BF8-2F4D-DC9B3334CD07,emitida,F,1415,2025-04-16,2025-04-16,TIN091214KL3,Talleres Industriales del Norte SA de CV,MAQ03062825L,Envases Rodríguez SAPI de CV,G01,03,PPD,23271800,Maquinado de piezas,1.0,251537.1,251537.1,40245.94,291783.04,MXN,,C00015,E00007
C190B0CF-9736-BB4F-F5C8-CE3CEEE31D47,recibida,A,49353,2025-04-17,2025-04-17,DGQ240803D6V,Ferretera San Nicolás SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Brocas HSS,17.0,733.52,12469.9,1995.18,14465.08,MXN,PO00272,S00011,E00002
C37944C1-C903-94EA-7D54-EC82288F3435,recibida,A,11639,2025-04-18,2025-04-18,ZLV900812OLD,Transportes Apodaca SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Solvente industrial,196.0,897.35,175880.5,28140.88,204021.38,MXN,PO00348,S00022,E00002
A104BDCE-FAB6-AD91-BACF-7CFC92451CC4,recibida,A,69430,2025-04-18,2025-04-18,FNI920522YRY,Hidráulica Apodaca SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Rodamientos SKF,28.0,5892.85,164999.9,26399.98,191399.88,MXN,PO00289,S00027,E00002
70ECF41B-C5D5-6016-51B3-CCF588433A38,recibida,A,88065,2025-04-18,2025-04-18,ILK110504O8G,Metálica San Nicolás SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Tubo estructural,71.0,1435.36,101910.5,16305.68,118216.18,MXN,PO00205,S00040,E00002
2FDC9992-8971-8EEA-DF3A-098ACCAC2FB5,recibida,A,48045,2025-04-21,2025-04-22,UWP921026BTX,Electrónica Regiomontana SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Válvulas neumáticas,27.0,382.22,10320,1651.2,11971.2,MXN,PO00278,S00025,E00002
5C6801D6-4280-3AA0-55AC-0D06BE9DA951,recibida,A,47326,2025-04-21,2025-04-23,LIP121209QK9,Aceros Apodaca S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Rodamientos SKF,116.0,1592.74,184757.8,29561.25,214319.05,MXN,PO00437,S00013,E00002
92D2408E-FF08-C739-4C1D-2E430C2B03E4,emitida,F,1452,2025-04-21,2025-04-21,TIN091214KL3,Talleres Industriales del Norte SA de CV,TVB051103QYM,Grupo Chapa S de RL de CV,G01,03,PPD,23271800,Corte y doblez,1.0,143448.0,143448.0,22951.68,166399.68,MXN,,C00006,E00007
30AED12D-E8F1-0194-EE25-356AAEE01EC9,recibida,A,65504,2025-04-22,2025-04-24,LIP121209QK9,Aceros Apodaca S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Bandas industriales,192.0,1032.62,198262.4,31721.98,229984.38,MXN,PO00413,S00013,E00002
751303B9-C7DE-96EA-2B0F-BE4449E64C22,recibida,A,74240,2025-04-23,2025-04-25,UWP921026BTX,Electrónica Regiomontana SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Bandas industriales,138.0,87.99,12142.4,1942.78,14085.18,MXN,PO00255,S00025,E00002
F08D312E-7A73-2F35-6C55-40F0CC9CF41C,recibida,A,70979,2025-04-24,2025-04-24,LIP121209QK9,Aceros Apodaca S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Rodamientos SKF,135.0,1289.11,174030.5,27844.88,201875.38,MXN,PO00182,S00013,E00002
D284B528-B091-6FB7-F17F-3F92D26AA790,recibida,A,36270,2025-04-24,2025-04-26,FQZ88060892H,Industrias Nuevo León SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,30102000,Lámina de acero cal. 14,198.0,212.44,42062.4,6729.98,48792.38,MXN,PO00179,S00012,E00002
D03BCBFC-DCA7-E284-F230-7C2230C7809B,emitida,F,1494,2025-04-25,2025-04-25,TIN091214KL3,Talleres Industriales del Norte SA de CV,YCA050705OHS,Autopartes Martínez SAPI de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,296882.94,296882.94,47501.27,344384.21,MXN,,C00017,E00007
108E04AC-99C6-207F-EC81-4510C42EAFC8,recibida,A,84508,2025-04-25,2025-04-26,LPK240212P77,Aceros Escobedo S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,78101800,Flete local — carta porte anexa,1.0,17044.92,17044.92,2727.19,19772.11,MXN,PO00062,S00026,E00002
56A3DCCC-C93C-9CC6-668B-28DA8222CD7F,recibida,A,72265,2025-04-28,2025-04-30,DZI910804SQ0,Pinturas San Nicolás S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,30102000,Lámina de acero cal. 14,55.0,149.1,8200.5,1312.08,9512.58,MXN,PO00129,S00034,E00002
27DD1AC4-4282-B6E4-6986-305A5DA3F9CF,recibida,A,39889,2025-04-28,2025-04-28,GTT9311046XL,Servicios Guadalupe S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,80101500,Capacitación,1.0,22937.8,22937.8,3670.05,26607.85,MXN,PO00378,S00028,E00002
12D2D7E6-387D-5ADD-E430-81AA6022E3FF,recibida,A,61833,2025-04-28,2025-04-30,ZUX97062289Q,Maquinados Apodaca SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80131500,Renta de nave industrial,1.0,4337.8,4337.8,694.05,5031.85,MXN,PO00083,S00029,E00002
BA3696CC-7CCD-1AC6-DB55-DAF52DD4450C,recibida,A,51455,2025-04-28,2025-04-29,DGQ240803D6V,Ferretera San Nicolás SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,01,PUE,31161500,Discos de corte,199.0,7.89,1570.45,251.27,1821.72,MXN,PO00324,S00011,E00002
8F807D8B-E1D5-5F85-6967-858630463008,recibida,A,57392,2025-04-29,2025-04-30,ZWS100912DOJ,Refacciones Regiomontana S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,80101500,Capacitación,1.0,45559.9,45559.9,7289.58,52849.48,MXN,PO00392,S00037,E00002
BCE05A63-197F-9B8D-079B-F5E62275B1E2,emitida,F,1433,2025-04-29,2025-04-29,TIN091214KL3,Talleres Industriales del Norte SA de CV,DLJ130219ENL,Grupo Martínez SAPI de CV,G01,03,PPD,23271800,Maquinado de piezas,1.0,266213.57,266213.57,42594.17,308807.74,MXN,,C00014,E00007
56D2BB12-AF5A-7636-E8B8-D2529670CD19,emitida,F,1549,2025-04-29,2025-04-29,TIN091214KL3,Talleres Industriales del Norte SA de CV,LSC21020236H,Envases López SAPI de CV,G01,03,PPD,23271800,Corte y doblez,1.0,222748.94,222748.94,35639.83,258388.77,MXN,,C00013,E00007
1CC464ED-15F7-EF61-DA4E-C04CBA7E1B86,recibida,A,97038,2025-04-30,2025-04-30,BTN8908152SD,Servicios Guadalupe S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Bandas industriales,194.0,420.42,81562.4,13049.98,94612.38,MXN,PO00194,S00001,E00002
72730E7B-7F9A-D277-DB49-6E6D1688782F,recibida,A,41526,2025-05-01,2025-05-01,BGD030823RBW,Ferretera de México SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Barra redonda 1018,115.0,532.85,61277.8,9804.45,71082.25,MXN,PO00135,S00003,E00002
2648C819-BD11-16EE-F58A-B7C7CCCF4130,recibida,A,62095,2025-05-01,2025-05-01,LIP121209QK9,Aceros Apodaca S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Bandas industriales,38.0,3719.42,141337.8,22614.05,163951.85,MXN,PO00291,S00013,E00002
1EA15B0F-95AE-B18B-46AE-7E06CB5D2B59,recibida,A,51979,2025-05-01,2025-05-01,DGN090812Y08,Herramientas Monterrey SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Discos de corte,43.0,1794.71,77172.4,12347.58,89519.98,MXN,PO00397,S00019,E00002
EBD8A3B1-0B3D-0C36-17D0-981047A2A10B,recibida,A,30439,2025-05-02,2025-05-04,PMN121218LZJ,Servicios San Nicolás SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Placa de acero A36,183.0,647.7,118530,18964.8,137494.8,MXN,PO00259,S00017,E00002
0DF407B8-2751-AB86-7DAE-C949D700B461,recibida,A,47394,2025-05-02,2025-05-02,OSD160228AKR,Aceros Santa Catarina SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Barra redonda 1018,141.0,454.95,64147.8,10263.65,74411.45,MXN,PO00147,S00008,E00002
567E642E-052D-FB9A-5F58-4603E5A3D8E9,recibida,A,39822,2025-05-02,2025-05-03,HQP910421HXF,Neumática Apodaca S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Capacitación,1.0,28177.8,28177.8,4508.45,32686.25,MXN,PO00434,S00006,E00002
5DF1BF6F-938B-D3F8-8BD1-8D4BED3353FC,recibida,A,4485,2025-05-02,2025-05-02,DFP890325WQU,Soldadura de México SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80131500,Servicio de energía,1.0,20962.4,20962.4,3353.98,24316.38,MXN,PO00073,S00005,E00002
F5F3943A-E8E7-F030-0203-83406372D635,emitida,F,1478,2025-05-02,2025-05-02,TIN091214KL3,Talleres Industriales del Norte SA de CV,MNM040801DOQ,Construcciones Elizondo SA de CV,G01,03,PPD,23271800,Corte y doblez,1.0,348752.97,348752.97,55800.48,404553.45,MXN,,C00003,E00007
44D7DF9A-238B-05B7-2B64-777C6177A771,recibida,A,39569,2025-05-05,2025-05-06,FBY870108HAF,Pinturas del Norte SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,78101800,Maniobras de carga,1.0,144090.5,144090.5,23054.48,167144.98,MXN,PO00017,S00018,E00002
0E165B12-9BDC-70D1-9CBF-7B8C74102D5D,recibida,A,40639,2025-05-05,2025-05-07,WGM241113MRL,Distribuidora Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Guantes de carnaza,30.0,481.0,14430,2308.8,16738.8,MXN,PO00377,S00031,E00002
AB6EF8DD-5A66-9316-6641-4954C798A445,recibida,A,51892,2025-05-05,2025-05-06,CZT910806Y6B,Servicios Escobedo SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Discos de corte,71.0,556.49,39510.5,6321.68,45832.18,MXN,PO00113,S00014,E00002
CC0B200D-3EDE-C38E-0717-9EF331216863,emitida,F,1463,2025-05-05,2025-05-05,TIN091214KL3,Talleres Industriales del Norte SA de CV,BBL150807MF5,Grupo Salinas S de RL de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,80881.09,80881.09,12940.97,93822.06,MXN,,C00018,E00007
3332432B-3D10-FA95-E8A4-42385FE8B710,recibida,A,12078,2025-05-05,2025-05-05,EOK870428F5T,Gestoría y Enlace San Nicolás S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Servicios de gestión y enlace comercial,1.0,64000.0,64000,10240.0,74240.0,MXN,PO00197,S00004,E00002
214C87B1-0CFC-6420-7192-E4438A6342CA,recibida,A,3900,2025-05-06,2025-05-07,ILK110504O8G,Metálica San Nicolás SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,30102000,Barra redonda 1018,87.0,882.56,76782.4,12285.18,89067.58,MXN,PO00196,S00040,E00002
A247541D-C8AD-0899-B630-794D6147ADEB,recibida,A,20321,2025-05-07,2025-05-09,LAI101206479,Grupo Guadalupe SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Brocas HSS,40.0,4195.0,167800,26848.0,194648.0,MXN,PO00342,S00033,E00002
D1F16485-429A-4A7C-4C80-D33AAD5BE3C8,recibida,A,22889,2025-05-08,2025-05-08,PMN121218LZJ,Servicios San Nicolás SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Barra redonda 1018,13.0,16209.83,210727.8,33716.45,244444.25,MXN,PO00408,S00017,E00002
96B31F4A-80DA-A8CA-6230-5D271A4B1606,recibida,A,40223,2025-05-08,2025-05-08,ZLV900812OLD,Transportes Apodaca SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Brocas HSS,34.0,2530.07,86022.4,13763.58,99785.98,MXN,PO00242,S00022,E00002
0038DC84-A3ED-033A-A722-2EA2261B5048,recibida,A,5059,2025-05-09,2025-05-11,CRH230311CX7,Metálica Escobedo SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Servicios de limpieza,1.0,178580.0,178580,28572.8,207152.8,MXN,PO00151,S00016,E00002
B34C6C73-5833-0B30-6C77-6E950B981CCD,recibida,A,8457,2025-05-12,2025-05-14,MXU951103KXW,Refacciones Apodaca S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Solvente industrial,19.0,4872.66,92580.5,14812.88,107393.38,MXN,PO00050,S00032,E00002
9BA4D5A6-0178-DE26-CEB5-57AC8B22E445,recibida,A,64779,2025-05-12,2025-05-12,HTX0701065UO,Grupo del Norte SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,78101800,Flete foráneo,1.0,25067.8,25067.8,4010.85,29078.65,MXN,PO00410,S00024,E00002
650AD9AA-FA3F-012E-4D71-1F28618521AB,emitida,F,1502,2025-05-12,2025-05-12,TIN091214KL3,Talleres Industriales del Norte SA de CV,YCA050705OHS,Autopartes Martínez SAPI de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,221635.12,221635.12,35461.62,257096.74,MXN,,C00017,E00007
1D2AE042-042A-2F64-80E1-BE4DC4C608EB,emitida,F,1531,2025-05-12,2025-05-12,TIN091214KL3,Talleres Industriales del Norte SA de CV,QSB920810FY7,Envases García S de RL de CV,G01,03,PPD,23271800,Corte y doblez,1.0,250804.44,250804.44,40128.71,290933.15,MXN,,C00008,E00007
1F835B8D-ABAC-8660-E5C3-45FCF395C213,recibida,A,87325,2025-05-12,2025-05-12,LPK240212P77,Aceros Escobedo S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,78101800,Flete local — carta porte anexa,1.0,13323.06,13323.06,2131.69,15454.75,MXN,PO00060,S00026,E00002
721E8B1F-3895-8939-9342-A09FB00AC64C,recibida,A,49136,2025-05-13,2025-05-14,UWP921026BTX,Electrónica Regiomontana SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Válvulas neumáticas,149.0,72.21,10759.9,1721.58,12481.48,MXN,PO00430,S00025,E00002
FEA82E3A-B544-01CB-9541-0A9D090AAA93,recibida,A,75078,2025-05-13,2025-05-13,ZLV900812OLD,Transportes Apodaca SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Guantes de carnaza,189.0,1060.31,200397.8,32063.65,232461.45,MXN,PO00354,S00022,E00002
57D52B78-9CF3-137E-F562-037B78AA16EA,recibida,A,48062,2025-05-13,2025-05-13,LIP121209QK9,Aceros Apodaca S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Bandas industriales,69.0,1151.48,79452.4,12712.38,92164.78,MXN,PO00164,S00013,E00002
D17AD9BD-B1BA-0BEA-F969-057979DDCDD4,emitida,F,1398,2025-05-13,2025-05-13,TIN091214KL3,Talleres Industriales del Norte SA de CV,TJB001222W10,Grupo Montemayor S de RL de CV,G01,03,PPD,23271800,Maquinado de piezas,1.0,266078.58,266078.58,42572.57,308651.15,MXN,,C00011,E00007
5A66219E-25F9-8046-0C1D-180ED8739636,recibida,A,37374,2025-05-14,2025-05-15,DGQ240803D6V,Ferretera San Nicolás SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Brocas HSS,198.0,54.41,10772.4,1723.58,12495.98,MXN,PO00107,S00011,E00002
F27E8CE7-2B8D-2C49-5E30-03E1F541A44E,emitida,F,1492,2025-05-14,2025-05-14,TIN091214KL3,Talleres Industriales del Norte SA de CV,IVN2105163NY,Grupo Salinas SAPI de CV,G01,03,PPD,23271800,Maquinado de piezas,1.0,93730.43,93730.43,14996.87,108727.3,MXN,,C00019,E00007
8044BEB2-B66E-DBF4-A0EA-0251495743A2,recibida,A,54551,2025-05-15,2025-05-16,WGM241113MRL,Distribuidora Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Guantes de carnaza,130.0,162.0,21060,3369.6,24429.6,MXN,PO00192,S00031,E00002
BBD0FE6C-6108-FFCC-8186-722BA355AD05,recibida,A,24418,2025-05-15,2025-05-15,DGN090812Y08,Herramientas Monterrey SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Discos de corte,199.0,349.39,69527.8,11124.45,80652.25,MXN,PO00047,S00019,E00002
5EA0942C-3F91-C419-E846-A9DF73733554,emitida,F,1497,2025-05-15,2025-05-15,TIN091214KL3,Talleres Industriales del Norte SA de CV,YCA050705OHS,Autopartes Martínez SAPI de CV,G01,03,PPD,23271800,Corte y doblez,1.0,124774.83,124774.83,19963.97,144738.8,MXN,,C00017,E00007
663463E9-D317-D8C9-1060-573A721B7707,recibida,A,79378,2025-05-15,2025-05-15,COL040206DTB,Neumática Regiomontana SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Consultoría estratégica,1.0,85000.0,85000,13600.0,98600.0,MXN,PO00167,S00020,E00002
B266986C-B467-88BD-D38E-13E44DE1087B,recibida,A,79176,2025-05-16,2025-05-16,PMN121218LZJ,Servicios San Nicolás SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,30102000,Placa de acero A36,176.0,1086.48,191220,30595.2,221815.2,MXN,PO00085,S00017,E00002
1B4FFD5F-C768-8339-27EF-53575B249C2A,recibida,A,15812,2025-05-16,2025-05-16,LIP121209QK9,Aceros Apodaca S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Bandas industriales,159.0,520.38,82740.5,13238.48,95978.98,MXN,PO00267,S00013,E00002
861B4F5B-45A0-8539-6DE8-370ACE9E9EBD,recibida,A,8471,2025-05-19,2025-05-20,WGM241113MRL,Distribuidora Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Discos de corte,86.0,497.44,42780,6844.8,49624.8,MXN,PO00150,S00031,E00002
E54C8739-3133-839E-2E7D-952B785B8A07,recibida,A,32878,2025-05-19,2025-05-20,ZWS100912DOJ,Refacciones Regiomontana S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,80101500,Asesoría fiscal,1.0,44580.0,44580,7132.8,51712.8,MXN,PO00411,S00037,E00002
C5ED3982-760B-3673-6422-A73E958C9CFD,recibida,A,88611,2025-05-19,2025-05-21,JPY870826UGV,Soldadura Industrial SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,30102000,Tubo estructural,168.0,552.8,92870,14859.2,107729.2,MXN,PO00375,S00010,E00002
8D783178-C935-A278-9645-DEC1840D214B,recibida,A,99402,2025-05-19,2025-05-20,IHV020423VE4,Metálica Santa Catarina SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Consultoría estratégica,1.0,200000.0,200000,32000.0,232000.0,MXN,PO00011,S00030,E00002
601BFBCB-F0EE-BCCE-8D93-E14A5B167158,recibida,A,56703,2025-05-20,2025-05-20,LAI101206479,Grupo Guadalupe SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Guantes de carnaza,59.0,3045.39,179677.8,28748.45,208426.25,MXN,PO00321,S00033,E00002
6D56CFD5-79AB-3018-87F3-C9A4CD1A810D,emitida,F,1454,2025-05-20,2025-05-20,TIN091214KL3,Talleres Industriales del Norte SA de CV,QPC951019FXZ,Envases Villarreal SA de CV,G01,03,PPD,23271800,Fabricación de estructura,1.0,64217.12,64217.12,10274.74,74491.86,MXN,,C00012,E00007
6E3A0BA8-AC8D-6C7D-B2A6-E468D02B1243,recibida,A,23596,2025-05-21,2025-05-21,IXC940413YZC,Industrias Apodaca SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Discos de corte,129.0,267.54,34512.4,5521.98,40034.38,MXN,PO00203,S00042,E00002
402D35E8-1F47-D902-1BA8-4A917462F144,emitida,F,1432,2025-05-23,2025-05-23,TIN091214KL3,Talleres Industriales del Norte SA de CV,DLJ130219ENL,Grupo Martínez SAPI de CV,G01,03,PPD,23271800,Corte y doblez,1.0,93054.68,93054.68,14888.75,107943.43,MXN,,C00014,E00007
A06A187D-E2E6-E7A6-BBC9-94734363589C,recibida,A,10122,2025-05-26,2025-05-28,WWH110626S3K,Grupo Monterrey S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,30102000,Barra redonda 1018,51.0,471.19,24030.5,3844.88,27875.38,MXN,PO00269,S00035,E00002
075072D6-2BAC-F712-D6A9-19E886D895E5,recibida,A,4707,2025-05-26,2025-05-28,GTT9311046XL,Servicios Guadalupe S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Consultoría de procesos,1.0,15310.5,15310.5,2449.68,17760.18,MXN,PO00183,S00028,E00002
922BDA48-2A7C-F9E9-D7A7-E7B188C62063,recibida,A,79488,2025-05-26,2025-05-27,FNI920522YRY,Hidráulica Apodaca SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Motor eléctrico 5HP,161.0,1175.48,189252.4,30280.38,219532.78,MXN,PO00074,S00027,E00002
5170CA8A-A00E-0B60-64EE-C4C19714FADC,recibida,A,93393,2025-05-26,2025-05-27,ILK110504O8G,Metálica San Nicolás SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Perfil PTR 2x2,180.0,1074.61,193430.5,30948.88,224379.38,MXN,PO00283,S00040,E00002
72D35458-61EA-2F30-E42E-707AFE2BD987,recibida,A,49579,2025-05-27,2025-05-28,MXU951103KXW,Refacciones Apodaca S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Guantes de carnaza,96.0,607.71,58340.5,9334.48,67674.98,MXN,PO00126,S00032,E00002
7C4F48E4-A7A0-2A3D-620F-230B439E754C,recibida,A,75076,2025-05-27,2025-05-29,HQP910421HXF,Neumática Apodaca S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Servicios de limpieza,1.0,96882.4,96882.4,15501.18,112383.58,MXN,PO00080,S00006,E00002
4CB34663-7A21-1151-C166-A8B3F26BCEBF,recibida,A,1297,2025-05-27,2025-05-28,ZWS100912DOJ,Refacciones Regiomontana S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Servicios de limpieza,1.0,31710.0,31710,5073.6,36783.6,MXN,PO00067,S00037,E00002
F3ABEA0D-5BE9-FDB3-DD92-DD7C0DB977A9,recibida,A,1356,2025-05-28,2025-05-29,UWP921026BTX,Electrónica Regiomontana SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Motor eléctrico 5HP,159.0,56.37,8962.4,1433.98,10396.38,MXN,PO00130,S00025,E00002
3581A632-54F5-DF70-05D2-D205789FED96,recibida,A,97094,2025-05-28,2025-05-30,BTN8908152SD,Servicios Guadalupe S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Sellos hidráulicos,116.0,433.71,50310,8049.6,58359.6,MXN,PO00369,S00001,E00002
AFD0D2F7-E352-4444-6F04-AF36567C5D44,recibida,A,17636,2025-05-29,2025-05-30,ZLV900812OLD,Transportes Apodaca SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Solvente industrial,135.0,923.7,124699.9,19951.98,144651.88,MXN,PO00087,S00022,E00002
A925DE85-6258-8CE9-F7AE-EDE80A119BAC,recibida,A,25135,2025-05-29,2025-05-30,CRH230311CX7,Metálica Escobedo SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Asesoría fiscal,1.0,156830.5,156830.5,25092.88,181923.38,MXN,PO00128,S00016,E00002
516C3B0A-5385-3918-BC40-15FAD4F76322,recibida,A,59443,2025-05-30,2025-05-31,PMN121218LZJ,Servicios San Nicolás SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,30102000,Perfil PTR 2x2,180.0,510.35,91862.4,14697.98,106560.38,MXN,PO00347,S00017,E00002
9DB94EEE-1A3C-2131-73DD-3BC6D06405A8,recibida,A,88642,2025-06-02,2025-06-04,BGD030823RBW,Ferretera de México SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,30102000,Lámina de acero cal. 14,92.0,895.32,82369.9,13179.18,95549.08,MXN,PO00263,S00003,E00002
E744AA30-B135-6D67-6D4E-C8A4C4F4B844,recibida,A,87600,2025-06-02,2025-06-03,JPY870826UGV,Soldadura Industrial SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Perfil PTR 2x2,71.0,1780.99,126450,20232.0,146682.0,MXN,PO00438,S00010,E00002
