uuid,tipo,serie,folio,fecha,fecha_timbrado,rfc_emisor,nombre_emisor,rfc_receptor,nombre_receptor,uso_cfdi,forma_pago,metodo_pago,clave_prod_serv,descripcion,cantidad,valor_unitario,subtotal,iva,total,moneda,po_number,counterparty_id,approved_by
A7E42117-4F3F-CFC9-9F6F-88E252C49987,recibida,A,73071,2025-06-30,2025-07-01,ETO1712191GE,Maquinados del Norte SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Rodamientos SKF,10.0,9706.78,97067.8,15530.85,112598.65,MXN,PO00376,S00028,E00002
858223AA-D78E-4CBC-8846-B8CD8D6B147F,recibida,A,42538,2025-06-30,2025-07-02,FWD180424QZI,Pinturas Escobedo S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Sellos hidráulicos,78.0,324.24,25290.5,4046.48,29336.98,MXN,PO00055,S00035,E00002
34D004A1-6216-1761-23BA-83C63D8C2795,recibida,A,84586,2025-06-30,2025-07-02,FWD180424QZI,Pinturas Escobedo S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Motor eléctrico 5HP,123.0,213.27,26232.4,4197.18,30429.58,MXN,PO00542,S00035,E00002
C78E9279-EDE5-4ECA-7649-0B05634F70FF,recibida,A,10851,2025-07-01,2025-07-03,YZN920101669,Neumática Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Bandas industriales,164.0,66.89,10969.9,1755.18,12725.08,MXN,PO00381,S00020,E00002
47C32F21-E9FF-91A4-CAF1-BE8C862475EF,emitida,F,1510,2025-07-01,2025-07-01,TIN091214KL3,Talleres Industriales del Norte SA de CV,AKL141216HQE,Envases Guerra SA de CV,G01,03,PPD,23271800,Maquinado de piezas,1.0,199654.11,199654.11,31944.66,231598.77,MXN,,C00011,E00007
B1380ABC-A817-13E2-600E-89AAA38D715A,recibida,A,67542,2025-07-02,2025-07-02,JSS931109XIQ,Neumática del Norte SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Válvulas neumáticas,7.0,1302.93,9120.5,1459.28,10579.78,MXN,PO00335,S00026,E00002
D9C569B9-2128-3039-1F7E-DDEE58EA0111,recibida,A,84482,2025-07-02,2025-07-02,EJM1706048OE,Servicios Santa Catarina SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Válvulas neumáticas,98.0,171.02,16760,2681.6,19441.6,MXN,PO00404,S00032,E00002
BC39074C-A2F5-FC9F-F3E6-11F1DA46A79F,emitida,F,1542,2025-07-02,2025-07-02,TIN091214KL3,Talleres Industriales del Norte SA de CV,IOL031203VT4,Autopartes Guerra S de RL de CV,G01,03,PPD,23271800,Fabricación de estructura,1.0,313653.33,313653.33,50184.53,363837.86,MXN,,C00015,E00007
EE287B0D-27FE-CB64-8CB1-D6D8A4AEF417,recibida,A,3784,2025-07-03,2025-07-04,KUG170614DEP,Servicios de México SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Bandas industriales,47.0,1063.83,50000,8000.0,58000.0,MXN,PO00123,S00001,E00002
EB7EF068-574A-466F-D039-C6756E7342DA,recibida,A,8971,2025-07-03,2025-07-03,KUG170614DEP,Servicios de México SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Bandas industriales,52.0,1923.08,100000,16000.0,116000.0,MXN,PO00512,S00001,E00002
7D9B9522-9FCC-D550-CA40-393CDAEC2E47,recibida,A,10263,2025-07-03,2025-07-04,GER160625BPR,Maquinados Regiomontana S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Electrodos 6013,58.0,319.93,18555.88,2968.94,21524.82,MXN,PO00153,S00004,E00002
BAE68FA1-ED5C-0BA0-F079-F13EA5462E00,recibida,A,71604,2025-07-04,2025-07-04,QJX180308HTS,Refacciones Regiomontana SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,78101800,Flete local,1.0,7520.5,7520.5,1203.28,8723.78,MXN,PO00441,S00007,E00002
DF06B6BB-6FE7-54A7-6A4E-5FF3E7815E64,recibida,A,59538,2025-07-04,2025-07-05,TQX980213KP2,Soldadura Guadalupe S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,78101800,Maniobras de carga,1.0,12507.8,12507.8,2001.25,14509.05,MXN,PO00023,S00011,E00002
EA6A42DD-2E3B-F7D9-C433-1457101152C3,recibida,A,89348,2025-07-04,2025-07-04,TYC9409017QY,Hidráulica Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,80101500,Asesoría fiscal,1.0,72817.8,72817.8,11650.85,84468.65,MXN,PO00225,S00006,E00002
39E50E0C-52A2-C2A9-237C-F5C84B0C8547,recibida,A,45672,2025-07-04,2025-07-04,KUA86021592H,Grupo Nuevo León SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,30102000,Placa de acero A36,117.0,175.71,20557.8,3289.25,23847.05,MXN,PO00295,S00021,E00002
8FC70DC0-A301-E3E4-1A1B-C4C66A5C07D9,recibida,A,99081,2025-07-07,2025-07-08,HSA170302L56,Distribuidora del Norte S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80131500,Renta de montacargas,1.0,59819.9,59819.9,9571.18,69391.08,MXN,PO00480,S00005,E00002
B138BC65-3093-8E8E-486E-94730EBF847B,recibida,A,94415,2025-07-07,2025-07-09,JCY220225DEO,Soldadura Regiomontana S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Electrodos 6013,132.0,272.94,36027.8,5764.45,41792.25,MXN,PO00204,S00029,E00002
80103945-602D-F68B-6623-450351938A24,recibida,A,44209,2025-07-07,2025-07-08,WRV860316MF8,Servicios Nuevo León SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Solvente industrial,23.0,1796.43,41317.8,6610.85,47928.65,MXN,PO00461,S00038,E00002
AD12E116-A08C-7563-C846-A9489AF17948,recibida,A,54772,2025-07-07,2025-07-09,FVB020903VNA,Herramientas del Norte SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Brocas HSS,28.0,2293.21,64209.9,10273.58,74483.48,MXN,PO00486,S00016,E00002
D7D7D5B0-3FA0-6889-20F9-38CC42CF0072,recibida,A,7297,2025-07-07,2025-07-07,BRG980912TE9,Ferretera Guadalupe S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,80101500,Servicios de limpieza,1.0,10890.5,10890.5,1742.48,12632.98,MXN,PO00338,S00002,E00002
88503546-9C6D-FF68-E117-D02D67926E92,emitida,F,1557,2025-07-07,2025-07-07,TIN091214KL3,Talleres Industriales del Norte SA de CV,QBN900325RYY,Envases Hernández SAPI de CV,G01,03,PPD,23271800,Corte y doblez,1.0,267197.07,267197.07,42751.53,309948.6,MXN,,C00008,E00007
E8A5BF98-C87D-8556-607D-D782DC934D86,emitida,F,1611,2025-07-07,2025-07-07,TIN091214KL3,Talleres Industriales del Norte SA de CV,CSM870728H9S,Grupo Quintanilla S de RL de CV,G01,03,PPD,23271800,Fabricación de estructura,1.0,226688.35,226688.35,36270.14,262958.49,MXN,,C00001,E00007
B36E1F8B-2F28-3992-9E41-54C8A0BB3EE0,recibida,A,36161,2025-07-08,2025-07-10,RYY210726M9I,Metálica del Norte S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80131500,Servicio de energía,1.0,26430.0,26430,4228.8,30658.8,MXN,PO00031,S00015,E00002
01C0074F-E355-FA97-93CB-95E3D03D9C2F,recibida,A,32738,2025-07-08,2025-07-08,EJM1706048OE,Servicios Santa Catarina SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Rodamientos SKF,132.0,147.27,19439.9,3110.38,22550.28,MXN,PO00140,S00032,E00002
1104A7A4-9067-0535-9FAA-227F18A2F4CF,recibida,A,66993,2025-07-08,2025-07-10,POR220413M4Q,Pinturas Guadalupe S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,80131500,Renta de nave industrial,1.0,9047.8,9047.8,1447.65,10495.45,MXN,PO00040,S00036,E00002
F00DD252-1838-FA7A-1723-7D5E55413783,recibida,A,69205,2025-07-08,2025-07-08,YZN920101669,Neumática Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Bandas industriales,141.0,123.97,17480,2796.8,20276.8,MXN,PO00115,S00020,E00002
A44D835E-E6D6-F490-76A6-1AECC9385845,emitida,F,1544,2025-07-08,2025-07-08,TIN091214KL3,Talleres Industriales del Norte SA de CV,IOL031203VT4,Autopartes Guerra S de RL de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,398229.03,398229.03,63716.64,461945.67,MXN,,C00015,E00007
4C30948B-B568-D59E-44F2-B268F86CC39D,recibida,A,55957,2025-07-09,2025-07-09,TQX980213KP2,Soldadura Guadalupe S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,78101800,Flete foráneo,1.0,9372.4,9372.4,1499.58,10871.98,MXN,PO00417,S00011,E00002
BD65DB72-19CD-399D-9C90-80E6C0AB2DA2,recibida,A,98246,2025-07-09,2025-07-09,KUA86021592H,Grupo Nuevo León SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,30102000,Lámina de acero cal. 14,113.0,207.08,23399.9,3743.98,27143.88,MXN,PO00296,S00021,E00002
6FE57398-F3BE-5C8C-48FC-823882E43A26,recibida,A,1840,2025-07-11,2025-07-11,JCY220225DEO,Soldadura Regiomontana S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Electrodos 6013,127.0,508.51,64580.5,10332.88,74913.38,MXN,PO00459,S00029,E00002
8DF7D010-8831-D487-8216-F241AF8C77F5,recibida,A,24242,2025-07-11,2025-07-12,EJM1706048OE,Servicios Santa Catarina SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Rodamientos SKF,193.0,51.4,9920,1587.2,11507.2,MXN,PO00232,S00032,E00002
FD8E5107-7180-4B4B-BAFB-710C26FF4A94,emitida,F,1593,2025-07-11,2025-07-11,TIN091214KL3,Talleres Industriales del Norte SA de CV,KIP8808101ID,Autopartes Chapa SAPI de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,59685.85,59685.85,9549.74,69235.59,MXN,,C00003,E00007
5E3E2C93-E46C-C67A-F4CD-E02089E03AEF,recibida,A,22041,2025-07-14,2025-07-15,XRN090413Q8F,Grupo San Nicolás SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Capacitación,1.0,77529.9,77529.9,12404.78,89934.68,MXN,PO00066,S00025,E00002
68CC2B62-DB94-1FB3-5C03-4E128A0D8076,emitida,F,1589,2025-07-14,2025-07-14,TIN091214KL3,Talleres Industriales del Norte SA de CV,KIP8808101ID,Autopartes Chapa SAPI de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,111289.97,111289.97,17806.4,129096.37,MXN,,C00003,E00007
8157E31A-EC98-7126-2584-763D803211B8,recibida,A,12725,2025-07-16,2025-07-17,QLD0604095NT,Metálica San Nicolás SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Servicio de mantenimiento,1.0,16367.8,16367.8,2618.85,18986.65,MXN,PO00072,S00010,E00002
95D02FFF-2912-6346-3EC2-5E07162953E5,emitida,F,1550,2025-07-18,2025-07-18,TIN091214KL3,Talleres Industriales del Norte SA de CV,IOL031203VT4,Autopartes Guerra S de RL de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,365608.38,365608.38,58497.34,424105.72,MXN,,C00015,E00007
29A11FCA-4575-FB7F-1611-6AB4B881C839,recibida,A,84536,2025-07-21,2025-07-23,TQX980213KP2,Soldadura Guadalupe S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,78101800,Flete local,1.0,13640.5,13640.5,2182.48,15822.98,MXN,PO00184,S00011,E00002
35477892-C788-E765-796D-1EC6DA308FA8,recibida,A,71998,2025-07-21,2025-07-22,RHK9801046MV,Suministros Guadalupe SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,78101800,Flete foráneo,1.0,4270.5,4270.5,683.28,4953.78,MXN,PO00304,S00008,E00002
F9F0868B-17F3-BE81-4804-2944BB7CF8BA,recibida,A,49556,2025-07-21,2025-07-23,TYC9409017QY,Hidráulica Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,80101500,Consultoría de procesos,1.0,27730.5,27730.5,4436.88,32167.38,MXN,PO00070,S00006,E00002
2377E968-FC57-E063-6D73-962764B22D07,recibida,A,95674,2025-07-21,2025-07-21,POR220413M4Q,Pinturas Guadalupe S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80131500,Renta de montacargas,1.0,5899.9,5899.9,943.98,6843.88,MXN,PO00262,S00036,E00002
14A9DAD6-C392-08D9-F199-C50A513C4C1A,emitida,F,1587,2025-07-21,2025-07-21,TIN091214KL3,Talleres Industriales del Norte SA de CV,TIV9003196BV,Grupo Chapa S de RL de CV,G01,03,PPD,23271800,Corte y doblez,1.0,47404.21,47404.21,7584.67,54988.88,MXN,,C00007,E00007
F4A55DA5-7858-C1B4-2E0C-722B85805CF9,emitida,F,1597,2025-07-21,2025-07-21,TIN091214KL3,Talleres Industriales del Norte SA de CV,NBX010517L3O,Envases Quintanilla S de RL de CV,G01,03,PPD,23271800,Fabricación de estructura,1.0,290791.01,290791.01,46526.56,337317.57,MXN,,C00017,E00007
60C790E1-DA3E-EDF6-6DBA-1EFB7837DC5D,emitida,F,1627,2025-07-21,2025-07-21,TIN091214KL3,Talleres Industriales del Norte SA de CV,DDQ850214LFM,Construcciones Zambrano S de RL de CV,G01,03,PPD,23271800,Corte y doblez,1.0,378502.7,378502.7,60560.43,439063.13,MXN,,C00013,E00007
37CF0EED-527E-9B71-80B8-7D84C0B379B5,recibida,A,19258,2025-07-22,2025-07-23,KUA86021592H,Grupo Nuevo León SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Perfil PTR 2x2,59.0,179.83,10610,1697.6,12307.6,MXN,PO00440,S00021,E00002
DF152480-A809-9B6C-3E85-96E948AF4260,recibida,A,13545,2025-07-22,2025-07-22,OFW920626UHP,Refacciones Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Servicio de mantenimiento,1.0,43432.4,43432.4,6949.18,50381.58,MXN,PO00158,S00027,E00002
800E0243-968B-1687-5441-B3FD372164F9,recibida,A,78310,2025-07-23,2025-07-23,QJX180308HTS,Refacciones Regiomontana SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,78101800,Flete local,1.0,4039.9,4039.9,646.38,4686.28,MXN,PO00274,S00007,E00002
B1058400-C098-964F-4889-EDDC628C124C,recibida,A,17912,2025-07-24,2025-07-26,JCY220225DEO,Soldadura Regiomontana S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Brocas HSS,198.0,490.65,97147.8,15543.65,112691.45,MXN,PO00029,S00029,E00002
006D2AEF-AF38-7A27-0055-CC1A2674EBE3,emitida,F,1590,2025-07-24,2025-07-24,TIN091214KL3,Talleres Industriales del Norte SA de CV,KIP8808101ID,Autopartes Chapa SAPI de CV,G01,03,PPD,23271800,Fabricación de estructura,1.0,264381.99,264381.99,42301.12,306683.11,MXN,,C00003,E00007
3FEAD6E7-24A8-69C7-F52A-E53DA543ED82,recibida,A,51268,2025-07-25,2025-07-26,FVB020903VNA,Herramientas del Norte SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Solvente industrial,167.0,629.6,105142.4,16822.78,121965.18,MXN,PO00508,S00016,E00002
5BC6710C-C556-97B8-5A4A-1D3BB452FE74,recibida,A,85024,2025-07-25,2025-07-27,FVB020903VNA,Herramientas del Norte SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Brocas HSS,182.0,169.4,30829.9,4932.78,35762.68,MXN,PO00060,S00016,E00002
8411A922-9136-D373-5E62-1D8EBA50B60D,emitida,F,1580,2025-07-25,2025-07-25,TIN091214KL3,Talleres Industriales del Norte SA de CV,TIV9003196BV,Grupo Chapa S de RL de CV,G01,03,PPD,23271800,Corte y doblez,1.0,173688.53,173688.53,27790.16,201478.69,MXN,,C00007,E00007
B1D40CA2-EFC7-D97D-5CB3-33E4C7ECDF8A,recibida,A,5690,2025-07-25,2025-07-25,RGL990201RM6,Gestoría y Enlace Santa Catarina S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,80101500,Servicios de gestión y enlace comercial,1.0,64000.0,64000,10240.0,74240.0,MXN,PO00453,S00034,E00002
67F2D14E-F70A-B30C-B8FF-62AA5FBF9B71,recibida,A,99690,2025-07-28,2025-07-28,WRV860316MF8,Servicios Nuevo León SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Guantes de carnaza,140.0,303.23,42452.4,6792.38,49244.78,MXN,PO00089,S00038,E00002
BC9D5678-F878-13D9-12A5-6E5BBFF404E4,recibida,A,20734,2025-07-28,2025-07-29,EVO0907049MQ,Hidráulica Nuevo León SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Tubo estructural,196.0,35.61,6979.9,1116.78,8096.68,MXN,PO00415,S00009,E00002
88419BDB-938A-9757-54EE-B60B1145C5C1,recibida,A,29845,2025-07-28,2025-07-29,IXR870809SKC,Electrónica del Norte S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,78101800,Flete foráneo,1.0,3400.0,3400,544.0,3944.0,MXN,PO00234,S00012,E00002
600B043F-5F81-59DC-62A8-731C720C4F9A,recibida,A,42444,2025-07-28,2025-07-28,MKD060428P24,Suministros Guadalupe SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Sellos hidráulicos,139.0,638.13,88700.5,14192.08,102892.58,MXN,PO00294,S00023,E00002
AE10F411-2DB4-4195-1646-284DFA83BEB6,recibida,A,8164,2025-07-28,2025-07-29,IQX921208XAR,Industrias Monterrey SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Bandas industriales,175.0,95.43,16700.5,2672.08,19372.58,MXN,PO00076,S00030,E00002
D4CAAB0B-CAAF-2E23-2F43-B0131A729BA7,emitida,F,1572,2025-07-28,2025-07-28,TIN091214KL3,Talleres Industriales del Norte SA de CV,AVL190904X3P,Autopartes Guerra SAPI de CV,G01,03,PPD,23271800,Maquinado de piezas,1.0,123116.4,123116.4,19698.62,142815.02,MXN,,C00006,E00007
3AD9E0E8-316F-BF19-E036-7D09D098A081,recibida,A,94683,2025-07-28,2025-07-30,GER160625BPR,Maquinados Regiomontana S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Guantes de carnaza,138.0,111.26,15353.92,2456.63,17810.55,MXN,PO00088,S00004,E00002
757A0F87-13B0-FCB0-AB35-B3294448B59B,recibida,A,49098,2025-07-29,2025-07-30,IXR870809SKC,Electrónica del Norte S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,78101800,Flete foráneo,1.0,10689.9,10689.9,1710.38,12400.28,MXN,PO00169,S00012,E00002
EE8A7832-ACEB-9DD6-251A-F2F42B56A1CF,recibida,A,24499,2025-07-29,2025-07-30,ZKV070614580,Empaques Apodaca SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Barra redonda 1018,50.0,391.41,19570.5,3131.28,22701.78,MXN,PO00256,S00039,E00002
FB31CA1D-4BD5-5012-D911-C377957110C7,recibida,A,65674,2025-07-29,2025-07-29,KGD1808073H9,Transportes Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Rodamientos SKF,1.0,50007.8,50007.8,8001.25,58009.05,MXN,PO00254,S00024,E00002
E2ED6587-8104-EBA3-91D7-5B510E16F62F,recibida,A,53167,2025-07-30,2025-07-30,BRG980912TE9,Ferretera Guadalupe S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,80101500,Servicios de limpieza,1.0,9952.4,9952.4,1592.38,11544.78,MXN,PO00133,S00002,E00002
10D080C1-790B-48A5-D770-EFB5D44D3ABB,recibida,A,18066,2025-07-30,2025-07-30,FWD180424QZI,Pinturas Escobedo S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Bandas industriales,36.0,562.57,20252.4,3240.38,23492.78,MXN,PO00011,S00035,E00002
62542D14-995A-F825-5731-5F9B0782F740,emitida,F,1599,2025-07-30,2025-07-30,TIN091214KL3,Talleres Industriales del Norte SA de CV,NBX010517L3O,Envases Quintanilla S de RL de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,204764.67,204764.67,32762.35,237527.02,MXN,,C00017,E00007
BD391012-F84E-540D-CAFD-7B8DB23144CA,emitida,F,1646,2025-07-31,2025-07-31,TIN091214KL3,Talleres Industriales del Norte SA de CV,RSR9508062P4,Grupo Martínez SA de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,349840.68,349840.68,55974.51,405815.19,MXN,,C00018,E00007
839B490A-F7C2-5E10-9F4D-5155519C7CFB,recibida,A,11802,2025-08-01,2025-08-02,KGD1808073H9,Transportes Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Rodamientos SKF,190.0,276.7,52572.4,8411.58,60983.98,MXN,PO00460,S00024,E00002
2E26E465-409A-D393-71C2-D65ED114E8F6,recibida,A,25840,2025-08-04,2025-08-06,JCY220225DEO,Soldadura Regiomontana S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Discos de corte,99.0,542.42,53699.9,8591.98,62291.88,MXN,PO00267,S00029,E00002
F7A97E6C-2D8A-64FC-B82D-E96F03DC96AA,recibida,A,85129,2025-08-04,2025-08-05,FVB020903VNA,Herramientas del Norte SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Electrodos 6013,170.0,402.88,68489.9,10958.38,79448.28,MXN,PO00185,S00016,E00002
71BB93AD-ED5E-DE01-1A48-018FA25F626C,recibida,A,21150,2025-08-04,2025-08-05,ZKV070614580,Empaques Apodaca SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Perfil PTR 2x2,157.0,107.31,16847.8,2695.65,19543.45,MXN,PO00423,S00039,E00002
61397A1E-0913-CC3A-0775-F84A49CBA2F1,recibida,A,19975,2025-08-04,2025-08-04,KGD1808073H9,Transportes Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Bandas industriales,82.0,490.4,40212.4,6433.98,46646.38,MXN,PO00375,S00024,E00002
392913E7-4F06-6900-5132-FC56F90B8999,emitida,F,1643,2025-08-04,2025-08-04,TIN091214KL3,Talleres Industriales del Norte SA de CV,RSR9508062P4,Grupo Martínez SA de CV,G01,03,PPD,23271800,Corte y doblez,1.0,143223.41,143223.41,22915.75,166139.16,MXN,,C00018,E00007
835CC7A8-7E8D-EAEA-4FDC-EE7053F491C6,recibida,A,20065,2025-08-05,2025-08-06,XRN090413Q8F,Grupo San Nicolás SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Asesoría fiscal,1.0,71979.9,71979.9,11516.78,83496.68,MXN,PO00518,S00025,E00002
BF133966-6D8D-5227-165E-05680C1EC8CC,recibida,A,32703,2025-08-05,2025-08-06,TYC9409017QY,Hidráulica Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,80101500,Capacitación,1.0,42930.0,42930,6868.8,49798.8,MXN,PO00282,S00006,E00002
4EC6DACC-8033-CB16-DBD8-6C46D28E28CE,emitida,F,1645,2025-08-05,2025-08-05,TIN091214KL3,Talleres Industriales del Norte SA de CV,RSR9508062P4,Grupo Martínez SA de CV,G01,03,PPD,23271800,Maquinado de piezas,1.0,233194.03,233194.03,37311.04,270505.07,MXN,,C00018,E00007
89F182BE-8A8B-F4F6-D855-6B60EAD5C047,recibida,A,12121,2025-08-06,2025-08-08,TYC9409017QY,Hidráulica Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,80101500,Asesoría fiscal,1.0,63917.8,63917.8,10226.85,74144.65,MXN,PO00052,S00006,E00002
A38D8CB8-4365-88E5-331A-DEB5510FA10F,recibida,A,43558,2025-08-08,2025-08-08,OFW920626UHP,Refacciones Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Servicio de mantenimiento,1.0,26349.9,26349.9,4215.98,30565.88,MXN,PO00311,S00027,E00002
4C53E2C5-4142-2585-1915-E06E7E1EB63C,recibida,A,88432,2025-08-11,2025-08-11,QLD0604095NT,Metálica San Nicolás SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Asesoría fiscal,1.0,45142.4,45142.4,7222.78,52365.18,MXN,PO00395,S00010,E00002
8A865457-6FE6-EFBE-AB9D-65BD7BFDA133,recibida,A,94947,2025-08-11,2025-08-12,YFL9210050X2,Herramientas del Norte S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Rodamientos SKF,197.0,30.7,6047.8,967.65,7015.45,MXN,PO00107,S00037,E00002
A4B838C1-D9AB-A6B9-55BF-6BF849F0E009,recibida,A,34701,2025-08-11,2025-08-12,ZKV070614580,Empaques Apodaca SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,30102000,Perfil PTR 2x2,112.0,205.0,22960,3673.6,26633.6,MXN,PO00073,S00039,E00002
BE081AA8-9FBC-32DE-103B-69EF95DCE955,recibida,A,95384,2025-08-11,2025-08-12,OFW920626UHP,Refacciones Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Capacitación,1.0,40527.8,40527.8,6484.45,47012.25,MXN,PO00344,S00027,E00002
26909D62-FE5B-1BB4-4D2F-242175B6BCF2,recibida,A,7789,2025-08-11,2025-08-13,OFW920626UHP,Refacciones Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,80101500,Servicios de limpieza,1.0,54370.0,54370,8699.2,63069.2,MXN,PO00012,S00027,E00002
EB3D4662-5EBB-D0C4-4C40-C8833B484400,emitida,F,1512,2025-08-11,2025-08-11,TIN091214KL3,Talleres Industriales del Norte SA de CV,AKL141216HQE,Envases Guerra SA de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,216985.63,216985.63,34717.7,251703.33,MXN,,C00011,E00007
