entry_id,fecha,account_code,account_name,debit,credit,descripcion,invoice_uuid,txn_id
GL01540,2025-06-23,1020,Bancos,265967.06,0,Cobro Construcciones Zambrano S de RL de CV,D4C4D798-0E78-425B-FF91-23ADAF8FD342,TX00274
GL01541,2025-06-23,1200,Clientes,0,265967.06,Cobro Construcciones Zambrano S de RL de CV,D4C4D798-0E78-425B-FF91-23ADAF8FD342,TX00274
GL01542,2025-06-23,2100,Proveedores,55680.0,0,Pago Gestoría y Enlace Santa Catarina S de RL de CV,CEADB30B-8745-A535-5ED2-A5093BCEE4BF,TX00275
GL01543,2025-06-23,1020,Bancos,0,55680.0,Pago Gestoría y Enlace Santa Catarina S de RL de CV,CEADB30B-8745-A535-5ED2-A5093BCEE4BF,TX00275
GL01544,2025-06-23,6000,Gastos logistica,9724.74,0,Factura 30771 Herramientas Regiomontana SA de CV,0B0DD9D0-EC85-EE24-3421-DF043B2F9B02,
GL01545,2025-06-23,1180,IVA acreditable,1555.96,0,IVA factura 30771,0B0DD9D0-EC85-EE24-3421-DF043B2F9B02,
GL01546,2025-06-23,2100,Proveedores,0,11280.7,Factura 30771 Herramientas Regiomontana SA de CV,0B0DD9D0-EC85-EE24-3421-DF043B2F9B02,
GL01547,2025-06-24,6000,Gastos logistica,8952.4,0,Factura 36628 Suministros Guadalupe SA de CV,27B7053D-7908-7722-BCEE-862D867302BA,
GL01548,2025-06-24,1180,IVA acreditable,1432.38,0,IVA factura 36628,27B7053D-7908-7722-BCEE-862D867302BA,
GL01549,2025-06-24,2100,Proveedores,0,10384.78,Factura 36628 Suministros Guadalupe SA de CV,27B7053D-7908-7722-BCEE-862D867302BA,
GL01550,2025-06-24,6000,Gastos refacciones,16320.5,0,Factura 43587 Servicios Santa Catarina SAPI de CV,DCFC14F9-CA53-62F0-D411-0A7F96EC0FFC,
GL01551,2025-06-24,1180,IVA acreditable,2611.28,0,IVA factura 43587,DCFC14F9-CA53-62F0-D411-0A7F96EC0FFC,
GL01552,2025-06-24,2100,Proveedores,0,18931.78,Factura 43587 Servicios Santa Catarina SAPI de CV,DCFC14F9-CA53-62F0-D411-0A7F96EC0FFC,
GL01553,2025-06-24,6000,Gastos refacciones,15522.4,0,Factura 59575 Pinturas Guadalupe S de RL de CV,C17F2C88-54F6-C195-7A34-84243E505612,
GL01554,2025-06-24,1180,IVA acreditable,2483.58,0,IVA factura 59575,C17F2C88-54F6-C195-7A34-84243E505612,
GL01555,2025-06-24,2100,Proveedores,0,18005.98,Factura 59575 Pinturas Guadalupe S de RL de CV,C17F2C88-54F6-C195-7A34-84243E505612,
GL01556,2025-06-24,2100,Proveedores,13444.98,0,Pago Neumática Industrial S de RL de CV,85F96B2D-07DF-94C7-6796-5757706A25B3,TX00276
GL01557,2025-06-24,1020,Bancos,0,13444.98,Pago Neumática Industrial S de RL de CV,85F96B2D-07DF-94C7-6796-5757706A25B3,TX00276
GL01558,2025-06-24,1200,Clientes,459523.88,0,Venta 1635 Construcciones Sada S de RL de CV,DCFC5F0C-17EE-6731-5B72-862DBE94207A,
GL01559,2025-06-24,4000,Ventas,0,396141.28,Venta 1635 Construcciones Sada S de RL de CV,DCFC5F0C-17EE-6731-5B72-862DBE94207A,
GL01560,2025-06-24,2180,IVA trasladado,0,63382.6,IVA venta 1635,DCFC5F0C-17EE-6731-5B72-862DBE94207A,
GL01561,2025-06-25,6000,Gastos logistica,9432.4,0,Factura 9025 Suministros Guadalupe SA de CV,1533C564-961E-CF61-73C6-2FA39B0A2A7A,
GL01562,2025-06-25,1180,IVA acreditable,1509.18,0,IVA factura 9025,1533C564-961E-CF61-73C6-2FA39B0A2A7A,
GL01563,2025-06-25,2100,Proveedores,0,10941.58,Factura 9025 Suministros Guadalupe SA de CV,1533C564-961E-CF61-73C6-2FA39B0A2A7A,
GL01564,2025-06-25,6000,Gastos materia_prima,14799.9,0,Factura 4236 Hidráulica Nuevo León SAPI de CV,C12939C9-2FA4-AE6D-0C10-1D20E8EC5161,
GL01565,2025-06-25,1180,IVA acreditable,2367.98,0,IVA factura 4236,C12939C9-2FA4-AE6D-0C10-1D20E8EC5161,
GL01566,2025-06-25,2100,Proveedores,0,17167.88,Factura 4236 Hidráulica Nuevo León SAPI de CV,C12939C9-2FA4-AE6D-0C10-1D20E8EC5161,
GL01567,2025-06-25,2100,Proveedores,57536.0,0,Pago Transportes Industrial S de RL de CV,7D982D9A-8892-3A5A-992D-4F4463D20C4D,TX00277
GL01568,2025-06-25,1020,Bancos,0,57536.0,Pago Transportes Industrial S de RL de CV,7D982D9A-8892-3A5A-992D-4F4463D20C4D,TX00277
GL01569,2025-06-25,6000,Gastos refacciones,20809.9,0,Factura 97658 Industrias Monterrey SA de CV,7AE658EA-083D-7D4C-9442-9575AF5A1659,
GL01570,2025-06-25,1180,IVA acreditable,3329.58,0,IVA factura 97658,7AE658EA-083D-7D4C-9442-9575AF5A1659,
GL01571,2025-06-25,2100,Proveedores,0,24139.48,Factura 97658 Industrias Monterrey SA de CV,7AE658EA-083D-7D4C-9442-9575AF5A1659,
GL01572,2025-06-26,2100,Proveedores,57988.28,0,Pago Metálica del Norte S de RL de CV,DE19EB95-4742-9BA2-8549-F950FA318EB4,TX00278
GL01573,2025-06-26,1020,Bancos,0,57988.28,Pago Metálica del Norte S de RL de CV,DE19EB95-4742-9BA2-8549-F950FA318EB4,TX00278
GL01574,2025-06-26,2100,Proveedores,107534.78,0,Pago Herramientas del Norte SAPI de CV,6F56E592-A7A8-EB67-55F8-8E2C2DA79322,TX00279
GL01575,2025-06-26,1020,Bancos,0,107534.78,Pago Herramientas del Norte SAPI de CV,6F56E592-A7A8-EB67-55F8-8E2C2DA79322,TX00279
GL01576,2025-06-26,6000,Gastos servicios,5342.4,0,Factura 25246 Ferretera Guadalupe S de RL de CV,AB08214B-E633-5B1C-883F-FFE24A3A94A4,
GL01577,2025-06-26,1180,IVA acreditable,854.78,0,IVA factura 25246,AB08214B-E633-5B1C-883F-FFE24A3A94A4,
GL01578,2025-06-26,2100,Proveedores,0,6197.18,Factura 25246 Ferretera Guadalupe S de RL de CV,AB08214B-E633-5B1C-883F-FFE24A3A94A4,
GL01579,2025-06-26,6000,Gastos servicios,8980.5,0,Factura 46891 Ferretera Guadalupe S de RL de CV,37D57BF6-9650-9C1D-EBBD-E0895620E41E,
GL01580,2025-06-26,1180,IVA acreditable,1436.88,0,IVA factura 46891,37D57BF6-9650-9C1D-EBBD-E0895620E41E,
GL01581,2025-06-26,2100,Proveedores,0,10417.38,Factura 46891 Ferretera Guadalupe S de RL de CV,37D57BF6-9650-9C1D-EBBD-E0895620E41E,
GL01582,2025-06-26,1200,Clientes,356645.75,0,Venta 1579 Grupo Chapa S de RL de CV,6C29547A-5579-343D-5497-7EEE2BE9C421,
GL01583,2025-06-26,4000,Ventas,0,307453.23,Venta 1579 Grupo Chapa S de RL de CV,6C29547A-5579-343D-5497-7EEE2BE9C421,
GL01584,2025-06-26,2180,IVA trasladado,0,49192.52,IVA venta 1579,6C29547A-5579-343D-5497-7EEE2BE9C421,
GL01585,2025-06-26,1200,Clientes,132507.52,0,Venta 1583 Grupo Chapa S de RL de CV,4AACE82F-A515-92F4-2EE4-5B09F8BDDA60,
GL01586,2025-06-26,4000,Ventas,0,114230.62,Venta 1583 Grupo Chapa S de RL de CV,4AACE82F-A515-92F4-2EE4-5B09F8BDDA60,
GL01587,2025-06-26,2180,IVA trasladado,0,18276.9,IVA venta 1583,4AACE82F-A515-92F4-2EE4-5B09F8BDDA60,
GL01588,2025-06-27,6000,Gastos refacciones,17980.5,0,Factura 81728 Refacciones Santa Catarina S de RL de CV,6EBF7C6F-649A-0595-3F9E-717FC4A7DB1C,
GL01589,2025-06-27,1180,IVA acreditable,2876.88,0,IVA factura 81728,6EBF7C6F-649A-0595-3F9E-717FC4A7DB1C,
GL01590,2025-06-27,2100,Proveedores,0,20857.38,Factura 81728 Refacciones Santa Catarina S de RL de CV,6EBF7C6F-649A-0595-3F9E-717FC4A7DB1C,
GL01591,2025-06-27,6000,Gastos materia_prima,15482.4,0,Factura 64330 Grupo Nuevo León SAPI de CV,F88E42D7-478D-8BA5-C281-75EBF9097CEC,
GL01592,2025-06-27,1180,IVA acreditable,2477.18,0,IVA factura 64330,F88E42D7-478D-8BA5-C281-75EBF9097CEC,
GL01593,2025-06-27,2100,Proveedores,0,17959.58,Factura 64330 Grupo Nuevo León SAPI de CV,F88E42D7-478D-8BA5-C281-75EBF9097CEC,
GL01594,2025-06-27,1020,Bancos,433698.58,0,Cobro Autopartes Guerra SAPI de CV,BEFAF74C-DCF9-E4F7-D78D-5E5B2B51E65B,TX00280
GL01595,2025-06-27,1200,Clientes,0,433698.58,Cobro Autopartes Guerra SAPI de CV,BEFAF74C-DCF9-E4F7-D78D-5E5B2B51E65B,TX00280
GL01596,2025-06-30,2100,Proveedores,5208.28,0,Pago Soldadura Guadalupe S de RL de CV,D93C84B1-F5BB-4C2E-766B-9D4CAA96901D,TX00281
GL01597,2025-06-30,1020,Bancos,0,5208.28,Pago Soldadura Guadalupe S de RL de CV,D93C84B1-F5BB-4C2E-766B-9D4CAA96901D,TX00281
GL01598,2025-06-30,2100,Proveedores,22132.8,0,Pago Servicios Nuevo León SA de CV,737BBABA-5546-9918-CFDD-DC2EE72F2C50,TX00282
GL01599,2025-06-30,1020,Bancos,0,22132.8,Pago Servicios Nuevo León SA de CV,737BBABA-5546-9918-CFDD-DC2EE72F2C50,TX00282
GL01600,2025-06-30,2100,Proveedores,89296.68,0,Pago Ferretera Santa Catarina SAPI de CV,7956BB82-7927-E052-0CEB-E3EF266B2763,TX00283
GL01601,2025-06-30,1020,Bancos,0,89296.68,Pago Ferretera Santa Catarina SAPI de CV,7956BB82-7927-E052-0CEB-E3EF266B2763,TX00283
GL01602,2025-06-30,6000,Gastos servicios,83647.8,0,Factura 83486 Hidráulica Industrial S de RL de CV,F8C9FA8D-CA00-F317-196D-A56A12ECEA0F,
GL01603,2025-06-30,1180,IVA acreditable,13383.65,0,IVA factura 83486,F8C9FA8D-CA00-F317-196D-A56A12ECEA0F,
GL01604,2025-06-30,2100,Proveedores,0,97031.45,Factura 83486 Hidráulica Industrial S de RL de CV,F8C9FA8D-CA00-F317-196D-A56A12ECEA0F,
GL01605,2025-06-30,6000,Gastos materia_prima,25750.5,0,Factura 97191 Empaques Apodaca SAPI de CV,AAF5A369-82C7-598B-2371-2E059AF0A126,
GL01606,2025-06-30,1180,IVA acreditable,4120.08,0,IVA factura 97191,AAF5A369-82C7-598B-2371-2E059AF0A126,
GL01607,2025-06-30,2100,Proveedores,0,29870.58,Factura 97191 Empaques Apodaca SAPI de CV,AAF5A369-82C7-598B-2371-2E059AF0A126,
GL01608,2025-06-30,6000,Gastos refacciones,97067.8,0,Factura 73071 Maquinados del Norte SAPI de CV,A7E42117-4F3F-CFC9-9F6F-88E252C49987,
GL01609,2025-06-30,1180,IVA acreditable,15530.85,0,IVA factura 73071,A7E42117-4F3F-CFC9-9F6F-88E252C49987,
GL01610,2025-06-30,2100,Proveedores,0,112598.65,Factura 73071 Maquinados del Norte SAPI de CV,A7E42117-4F3F-CFC9-9F6F-88E252C49987,
GL01611,2025-06-30,6000,Gastos refacciones,25290.5,0,Factura 42538 Pinturas Escobedo S de RL de CV,858223AA-D78E-4CBC-8846-B8CD8D6B147F,
GL01612,2025-06-30,1180,IVA acreditable,4046.48,0,IVA factura 42538,858223AA-D78E-4CBC-8846-B8CD8D6B147F,
GL01613,2025-06-30,2100,Proveedores,0,29336.98,Factura 42538 Pinturas Escobedo S de RL de CV,858223AA-D78E-4CBC-8846-B8CD8D6B147F,
GL01614,2025-06-30,6000,Gastos refacciones,26232.4,0,Factura 84586 Pinturas Escobedo S de RL de CV,34D004A1-6216-1761-23BA-83C63D8C2795,
GL01615,2025-06-30,1180,IVA acreditable,4197.18,0,IVA factura 84586,34D004A1-6216-1761-23BA-83C63D8C2795,
GL01616,2025-06-30,2100,Proveedores,0,30429.58,Factura 84586 Pinturas Escobedo S de RL de CV,34D004A1-6216-1761-23BA-83C63D8C2795,
GL01617,2025-06-30,1020,Bancos,397932.56,0,Cobro Grupo Martínez SA de CV,25168F11-B613-A11E-381B-6A18A15E15A3,TX00284
GL01618,2025-06-30,1200,Clientes,0,397932.56,Cobro Grupo Martínez SA de CV,25168F11-B613-A11E-381B-6A18A15E15A3,TX00284
GL01619,2025-06-30,6100,Sueldos y salarios,426912.58,0,Nómina,,TX00285
GL01620,2025-06-30,1020,Bancos,0,426912.58,Nómina,,TX00285
GL01621,2025-07-01,6000,Gastos refacciones,10969.9,0,Factura 10851 Neumática Industrial S de RL de CV,C78E9279-EDE5-4ECA-7649-0B05634F70FF,
GL01622,2025-07-01,1180,IVA acreditable,1755.18,0,IVA factura 10851,C78E9279-EDE5-4ECA-7649-0B05634F70FF,
GL01623,2025-07-01,2100,Proveedores,0,12725.08,Factura 10851 Neumática Industrial S de RL de CV,C78E9279-EDE5-4ECA-7649-0B05634F70FF,
GL01624,2025-07-01,2100,Proveedores,18212.0,0,Pago Industrias Monterrey SA de CV,30C2F72E-1D71-8E40-6210-D4D446EC0C3E,TX00286
GL01625,2025-07-01,1020,Bancos,0,18212.0,Pago Industrias Monterrey SA de CV,30C2F72E-1D71-8E40-6210-D4D446EC0C3E,TX00286
GL01626,2025-07-01,1200,Clientes,231598.77,0,Venta 1510 Envases Guerra SA de CV,47C32F21-E9FF-91A4-CAF1-BE8C862475EF,
GL01627,2025-07-01,4000,Ventas,0,199654.11,Venta 1510 Envases Guerra SA de CV,47C32F21-E9FF-91A4-CAF1-BE8C862475EF,
GL01628,2025-07-01,2180,IVA trasladado,0,31944.66,IVA venta 1510,47C32F21-E9FF-91A4-CAF1-BE8C862475EF,
GL01629,2025-07-02,2100,Proveedores,36331.78,0,Pago Grupo San Nicolás SA de CV,57A609DF-45CE-D334-A947-2D678A6C933A,TX00287
GL01630,2025-07-02,1020,Bancos,0,36331.78,Pago Grupo San Nicolás SA de CV,57A609DF-45CE-D334-A947-2D678A6C933A,TX00287
GL01631,2025-07-02,6000,Gastos refacciones,9120.5,0,Factura 67542 Neumática del Norte SA de CV,B1380ABC-A817-13E2-600E-89AAA38D715A,
GL01632,2025-07-02,1180,IVA acreditable,1459.28,0,IVA factura 67542,B1380ABC-A817-13E2-600E-89AAA38D715A,
GL01633,2025-07-02,2100,Proveedores,0,10579.78,Factura 67542 Neumática del Norte SA de CV,B1380ABC-A817-13E2-600E-89AAA38D715A,
GL01634,2025-07-02,6000,Gastos refacciones,16760,0,Factura 84482 Servicios Santa Catarina SAPI de CV,D9C569B9-2128-3039-1F7E-DDEE58EA0111,
GL01635,2025-07-02,1180,IVA acreditable,2681.6,0,IVA factura 84482,D9C569B9-2128-3039-1F7E-DDEE58EA0111,
GL01636,2025-07-02,2100,Proveedores,0,19441.6,Factura 84482 Servicios Santa Catarina SAPI de CV,D9C569B9-2128-3039-1F7E-DDEE58EA0111,
GL01637,2025-07-02,2100,Proveedores,27202.58,0,Pago Industrias Monterrey SA de CV,A74A125D-1CF8-4A66-7EA1-EFAF8C34A98D,TX00288
GL01638,2025-07-02,1020,Bancos,0,27202.58,Pago Industrias Monterrey SA de CV,A74A125D-1CF8-4A66-7EA1-EFAF8C34A98D,TX00288
GL01639,2025-07-02,1020,Bancos,179434.96,0,Cobro Construcciones Martínez SAPI de CV,28CF6A87-063E-653E-2CE3-7441DD42E31B,TX00289
GL01640,2025-07-02,1200,Clientes,0,179434.96,Cobro Construcciones Martínez SAPI de CV,28CF6A87-063E-653E-2CE3-7441DD42E31B,TX00289
GL01641,2025-07-02,1200,Clientes,363837.86,0,Venta 1542 Autopartes Guerra S de RL de CV,BC39074C-A2F5-FC9F-F3E6-11F1DA46A79F,
GL01642,2025-07-02,4000,Ventas,0,313653.33,Venta 1542 Autopartes Guerra S de RL de CV,BC39074C-A2F5-FC9F-F3E6-11F1DA46A79F,
GL01643,2025-07-02,2180,IVA trasladado,0,50184.53,IVA venta 1542,BC39074C-A2F5-FC9F-F3E6-11F1DA46A79F,
GL01644,2025-07-02,1020,Bancos,49025.51,0,Cobro Grupo Quintanilla S de RL de CV,E5CB5AD2-C99E-A83D-0166-C44CE9BAC0C1,TX00290
GL01645,2025-07-02,1200,Clientes,0,49025.51,Cobro Grupo Quintanilla S de RL de CV,E5CB5AD2-C99E-A83D-0166-C44CE9BAC0C1,TX00290
GL01646,2025-07-03,2100,Proveedores,9198.68,0,Pago Hidráulica Nuevo León SAPI de CV,D8837E25-7DC2-4DEF-3D94-C15032048B2C,TX00291
GL01647,2025-07-03,1020,Bancos,0,9198.68,Pago Hidráulica Nuevo León SAPI de CV,D8837E25-7DC2-4DEF-3D94-C15032048B2C,TX00291
GL01648,2025-07-03,2100,Proveedores,15973.08,0,Pago Ferretera Guadalupe S de RL de CV,A7850E93-4269-342E-DAF7-3876DD5F12A2,TX00292
GL01649,2025-07-03,1020,Bancos,0,15973.08,Pago Ferretera Guadalupe S de RL de CV,A7850E93-4269-342E-DAF7-3876DD5F12A2,TX00292
GL01650,2025-07-03,2100,Proveedores,23258.58,0,Pago Pinturas Nuevo León SAPI de CV,B9BDD4A8-F526-50B8-5B6D-929F2FDABD2D,TX00293
GL01651,2025-07-03,1020,Bancos,0,23258.58,Pago Pinturas Nuevo León SAPI de CV,B9BDD4A8-F526-50B8-5B6D-929F2FDABD2D,TX00293
GL01652,2025-07-03,1020,Bancos,408709.93,0,Cobro Envases Guerra SA de CV,7B18EE7A-8C9A-0DDC-CD2A-A232350319C2,TX00294
GL01653,2025-07-03,1200,Clientes,0,408709.93,Cobro Envases Guerra SA de CV,7B18EE7A-8C9A-0DDC-CD2A-A232350319C2,TX00294
GL01654,2025-07-03,1020,Bancos,168492.83,0,Cobro Autopartes Guerra SAPI de CV,78EBEDAC-03EA-3ACD-FBA8-584055E52BAF,TX00295
GL01655,2025-07-03,1200,Clientes,0,168492.83,Cobro Autopartes Guerra SAPI de CV,78EBEDAC-03EA-3ACD-FBA8-584055E52BAF,TX00295
GL01656,2025-07-03,6000,Gastos refacciones,50000,0,Factura 3784 Servicios de México SA de CV,EE287B0D-27FE-CB64-8CB1-D6D8A4AEF417,
GL01657,2025-07-03,1180,IVA acreditable,8000.0,0,IVA factura 3784,EE287B0D-27FE-CB64-8CB1-D6D8A4AEF417,
GL01658,2025-07-03,2100,Proveedores,0,58000.0,Factura 3784 Servicios de México SA de CV,EE287B0D-27FE-CB64-8CB1-D6D8A4AEF417,
GL01659,2025-07-03,6000,Gastos refacciones,100000,0,Factura 8971 Servicios de México SA de CV,EB7EF068-574A-466F-D039-C6756E7342DA,
GL01660,2025-07-03,1180,IVA acreditable,16000.0,0,IVA factura 8971,EB7EF068-574A-466F-D039-C6756E7342DA,
GL01661,2025-07-03,2100,Proveedores,0,116000.0,Factura 8971 Servicios de México SA de CV,EB7EF068-574A-466F-D039-C6756E7342DA,
GL01662,2025-07-03,6000,Gastos consumibles,18555.88,0,Factura 10263 Maquinados Regiomontana S de RL de CV,7D9B9522-9FCC-D550-CA40-393CDAEC2E47,
GL01663,2025-07-03,1180,IVA acreditable,2968.94,0,IVA factura 10263,7D9B9522-9FCC-D550-CA40-393CDAEC2E47,
GL01664,2025-07-03,2100,Proveedores,0,21524.82,Factura 10263 Maquinados Regiomontana S de RL de CV,7D9B9522-9FCC-D550-CA40-393CDAEC2E47,
GL01665,2025-07-04,6000,Gastos logistica,7520.5,0,Factura 71604 Refacciones Regiomontana SAPI de CV,BAE68FA1-ED5C-0BA0-F079-F13EA5462E00,
GL01666,2025-07-04,1180,IVA acreditable,1203.28,0,IVA factura 71604,BAE68FA1-ED5C-0BA0-F079-F13EA5462E00,
GL01667,2025-07-04,2100,Proveedores,0,8723.78,Factura 71604 Refacciones Regiomontana SAPI de CV,BAE68FA1-ED5C-0BA0-F079-F13EA5462E00,
GL01668,2025-07-04,6000,Gastos logistica,12507.8,0,Factura 59538 Soldadura Guadalupe S de RL de CV,DF06B6BB-6FE7-54A7-6A4E-5FF3E7815E64,
GL01669,2025-07-04,1180,IVA acreditable,2001.25,0,IVA factura 59538,DF06B6BB-6FE7-54A7-6A4E-5FF3E7815E64,
GL01670,2025-07-04,2100,Proveedores,0,14509.05,Factura 59538 Soldadura Guadalupe S de RL de CV,DF06B6BB-6FE7-54A7-6A4E-5FF3E7815E64,
GL01671,2025-07-04,6000,Gastos servicios,72817.8,0,Factura 89348 Hidráulica Industrial S de RL de CV,EA6A42DD-2E3B-F7D9-C433-1457101152C3,
GL01672,2025-07-04,1180,IVA acreditable,11650.85,0,IVA factura 89348,EA6A42DD-2E3B-F7D9-C433-1457101152C3,
GL01673,2025-07-04,2100,Proveedores,0,84468.65,Factura 89348 Hidráulica Industrial S de RL de CV,EA6A42DD-2E3B-F7D9-C433-1457101152C3,
GL01674,2025-07-04,6000,Gastos materia_prima,20557.8,0,Factura 45672 Grupo Nuevo León SAPI de CV,39E50E0C-52A2-C2A9-237C-F5C84B0C8547,
GL01675,2025-07-04,1180,IVA acreditable,3289.25,0,IVA factura 45672,39E50E0C-52A2-C2A9-237C-F5C84B0C8547,
GL01676,2025-07-04,2100,Proveedores,0,23847.05,Factura 45672 Grupo Nuevo León SAPI de CV,39E50E0C-52A2-C2A9-237C-F5C84B0C8547,
GL01677,2025-07-04,2100,Proveedores,88601.38,0,Pago Suministros Guadalupe SA de CV,0C83BB78-EC87-619C-CB89-4FEE1FFF4CC7,TX00296
GL01678,2025-07-04,1020,Bancos,0,88601.38,Pago Suministros Guadalupe SA de CV,0C83BB78-EC87-619C-CB89-4FEE1FFF4CC7,TX00296
GL01679,2025-07-04,2100,Proveedores,32540.78,0,Pago Metálica del Norte SA de CV,70C27226-B71D-C541-4AD9-C3D13043A746,TX00297
GL01680,2025-07-04,1020,Bancos,0,32540.78,Pago Metálica del Norte SA de CV,70C27226-B71D-C541-4AD9-C3D13043A746,TX00297
GL01681,2025-07-07,6000,Gastos renta_util,59819.9,0,Factura 99081 Distribuidora del Norte S de RL de CV,8FC70DC0-A301-E3E4-1A1B-C4C66A5C07D9,
GL01682,2025-07-07,1180,IVA acreditable,9571.18,0,IVA factura 99081,8FC70DC0-A301-E3E4-1A1B-C4C66A5C07D9,
GL01683,2025-07-07,2100,Proveedores,0,69391.08,Factura 99081 Distribuidora del Norte S de RL de CV,8FC70DC0-A301-E3E4-1A1B-C4C66A5C07D9,
GL01684,2025-07-07,6000,Gastos consumibles,36027.8,0,Factura 94415 Soldadura Regiomontana S de RL de CV,B138BC65-3093-8E8E-486E-94730EBF847B,
GL01685,2025-07-07,1180,IVA acreditable,5764.45,0,IVA factura 94415,B138BC65-3093-8E8E-486E-94730EBF847B,
GL01686,2025-07-07,2100,Proveedores,0,41792.25,Factura 94415 Soldadura Regiomontana S de RL de CV,B138BC65-3093-8E8E-486E-94730EBF847B,
GL01687,2025-07-07,2100,Proveedores,27123.58,0,Pago Herramientas del Norte S de RL de CV,D9BBD0B6-6C13-95FD-0E93-55471A134B60,TX00298
GL01688,2025-07-07,1020,Bancos,0,27123.58,Pago Herramientas del Norte S de RL de CV,D9BBD0B6-6C13-95FD-0E93-55471A134B60,TX00298
GL01689,2025-07-07,6000,Gastos consumibles,41317.8,0,Factura 44209 Servicios Nuevo León SA de CV,80103945-602D-F68B-6623-450351938A24,
GL01690,2025-07-07,1180,IVA acreditable,6610.85,0,IVA factura 44209,80103945-602D-F68B-6623-450351938A24,
GL01691,2025-07-07,2100,Proveedores,0,47928.65,Factura 44209 Servicios Nuevo León SA de CV,80103945-602D-F68B-6623-450351938A24,
GL01692,2025-07-07,6000,Gastos consumibles,64209.9,0,Factura 54772 Herramientas del Norte SAPI de CV,AD12E116-A08C-7563-C846-A9489AF17948,
GL01693,2025-07-07,1180,IVA acreditable,10273.58,0,IVA factura 54772,AD12E116-A08C-7563-C846-A9489AF17948,
GL01694,2025-07-07,2100,Proveedores,0,74483.48,Factura 54772 Herramientas del Norte SAPI de CV,AD12E116-A08C-7563-C846-A9489AF17948,
GL01695,2025-07-07,2100,Proveedores,7748.8,0,Pago Electrónica del Norte S de RL de CV,5DDC2CF4-CB5A-E29D-B5EF-F1159F02104B,TX00299
GL01696,2025-07-07,1020,Bancos,0,7748.8,Pago Electrónica del Norte S de RL de CV,5DDC2CF4-CB5A-E29D-B5EF-F1159F02104B,TX00299
GL01697,2025-07-07,6000,Gastos servicios,10890.5,0,Factura 7297 Ferretera Guadalupe S de RL de CV,D7D7D5B0-3FA0-6889-20F9-38CC42CF0072,
GL01698,2025-07-07,1180,IVA acreditable,1742.48,0,IVA factura 7297,D7D7D5B0-3FA0-6889-20F9-38CC42CF0072,
GL01699,2025-07-07,2100,Proveedores,0,12632.98,Factura 7297 Ferretera Guadalupe S de RL de CV,D7D7D5B0-3FA0-6889-20F9-38CC42CF0072,
GL01700,2025-07-07,2100,Proveedores,20752.28,0,Pago Pinturas Nuevo León SAPI de CV,A63FF60D-3241-F080-EDC1-A115DE4508EB,TX00300
GL01701,2025-07-07,1020,Bancos,0,20752.28,Pago Pinturas Nuevo León SAPI de CV,A63FF60D-3241-F080-EDC1-A115DE4508EB,TX00300
GL01702,2025-07-07,2100,Proveedores,28664.18,0,Pago Pinturas Escobedo S de RL de CV,B1E75C96-3DCB-41E1-51EE-1493900275D3,TX00301
GL01703,2025-07-07,1020,Bancos,0,28664.18,Pago Pinturas Escobedo S de RL de CV,B1E75C96-3DCB-41E1-51EE-1493900275D3,TX00301
GL01704,2025-07-07,1200,Clientes,309948.6,0,Venta 1557 Envases Hernández SAPI de CV,88503546-9C6D-FF68-E117-D02D67926E92,
GL01705,2025-07-07,4000,Ventas,0,267197.07,Venta 1557 Envases Hernández SAPI de CV,88503546-9C6D-FF68-E117-D02D67926E92,
GL01706,2025-07-07,2180,IVA trasladado,0,42751.53,IVA venta 1557,88503546-9C6D-FF68-E117-D02D67926E92,
GL01707,2025-07-07,1200,Clientes,262958.49,0,Venta 1611 Grupo Quintanilla S de RL de CV,E8A5BF98-C87D-8556-607D-D782DC934D86,
GL01708,2025-07-07,4000,Ventas,0,226688.35,Venta 1611 Grupo Quintanilla S de RL de CV,E8A5BF98-C87D-8556-607D-D782DC934D86,
GL01709,2025-07-07,2180,IVA trasladado,0,36270.14,IVA venta 1611,E8A5BF98-C87D-8556-607D-D782DC934D86,
GL01710,2025-07-07,1020,Bancos,447159.38,0,Cobro Grupo Quintanilla S de RL de CV,B39319D6-9803-51F2-3C65-B31A497A0996,TX00302
GL01711,2025-07-07,1200,Clientes,0,447159.38,Cobro Grupo Quintanilla S de RL de CV,B39319D6-9803-51F2-3C65-B31A497A0996,TX00302
GL01712,2025-07-08,6000,Gastos renta_util,26430,0,Factura 36161 Metálica del Norte S de RL de CV,B36E1F8B-2F28-3992-9E41-54C8A0BB3EE0,
GL01713,2025-07-08,1180,IVA acreditable,4228.8,0,IVA factura 36161,B36E1F8B-2F28-3992-9E41-54C8A0BB3EE0,
GL01714,2025-07-08,2100,Proveedores,0,30658.8,Factura 36161 Metálica del Norte S de RL de CV,B36E1F8B-2F28-3992-9E41-54C8A0BB3EE0,
GL01715,2025-07-08,2100,Proveedores,27202.58,0,Pago Metálica San Nicolás SA de CV,CCA94E84-3BF8-5881-41D1-7EDE3E91611A,TX00303
GL01716,2025-07-08,1020,Bancos,0,27202.58,Pago Metálica San Nicolás SA de CV,CCA94E84-3BF8-5881-41D1-7EDE3E91611A,TX00303
GL01717,2025-07-08,6000,Gastos refacciones,19439.9,0,Factura 32738 Servicios Santa Catarina SAPI de CV,01C0074F-E355-FA97-93CB-95E3D03D9C2F,
