uuid,issuer_rfc,receiver_rfc,issue_date,subtotal,iva,total,concepto_text,uso_cfdi,forma_pago,metodo_pago,status
4E336644-C657-20AE-5BD6-7D4D7202FAE5,WWH110626S3K,TIN091214KL3,2025-07-04,8832.4,1413.18,10245.58,Perfil PTR 2x2,G03,03,PUE,vigente
0C78947B-5B21-C9F0-F485-2088E97FB025,TIN091214KL3,TJB001222W10,2025-07-04,191025.04,30564.01,221589.05,Soldadura industrial,G01,03,PPD,vigente
05E9F407-DAAD-A0B1-2F13-2A6D2AD55C0B,LIP121209QK9,TIN091214KL3,2025-07-07,173749.9,27799.98,201549.88,Motor eléctrico 5HP,G03,03,PUE,vigente
236E9007-3468-0B6E-C609-0B78B5971E43,LJA880717NNC,TIN091214KL3,2025-07-07,19459.9,3113.58,22573.48,Rodamientos SKF,G03,03,PUE,vigente
08D16094-B6E3-B91B-3777-D8232D8D7DB8,EOK870428F5T,TIN091214KL3,2025-07-07,96000,15360.0,111360.0,Servicios de gestión y enlace comercial,G03,03,PUE,vigente
227197CA-7887-73ED-4AF7-15B7109EFB40,FNI920522YRY,TIN091214KL3,2025-07-08,198790,31806.4,230596.4,Motor eléctrico 5HP,G03,03,PPD,vigente
BB3607B0-BAED-6F49-245F-D841147F0413,DFP890325WQU,TIN091214KL3,2025-07-08,8417.8,1346.85,9764.65,Renta de montacargas,G03,03,PPD,vigente
D5AD86BC-F1DB-9AD8-6098-0B94E05B1892,TIN091214KL3,IVN2105163NY,2025-07-08,105480.13,16876.82,122356.95,Fabricación de estructura,G01,03,PPD,vigente
B49B4B72-C631-9C16-5827-BC1D93E0F235,DZI910804SQ0,TIN091214KL3,2025-07-09,9497.8,1519.65,11017.45,Tubo estructural,G03,03,PUE,vigente
FAB1996A-2192-5613-9247-E8512E0D3860,LIP121209QK9,TIN091214KL3,2025-07-10,109367.8,17498.85,126866.65,Sellos hidráulicos,G03,03,PUE,vigente
EFFA2002-3040-413C-4690-FB1527B608DC,MXU951103KXW,TIN091214KL3,2025-07-14,93160.5,14905.68,108066.18,Guantes de carnaza,G03,03,PUE,vigente
48D0E602-FA4F-FBA8-C437-6D895A4EB9F3,TIN091214KL3,DLJ130219ENL,2025-07-14,262098.28,41935.72,304034.0,Soldadura industrial,G01,03,PPD,vigente
A1396D49-713E-9035-2EFC-D60C5256CD59,TIN091214KL3,PZS930606W5L,2025-07-14,253448.28,40551.72,294000.0,Fabricación de estructura (lote especial),G01,03,PPD,vigente
12B3C5EB-4198-0029-98E1-D54CBC715183,TIN091214KL3,YCA050705OHS,2025-07-16,295043.14,47206.9,342250.04,Maquinado de piezas,G01,03,PPD,vigente
59EA4936-60F3-4EBC-E1BB-B8CD7E3A9F07,OSD160228AKR,TIN091214KL3,2025-07-17,121657.8,19465.25,141123.05,Placa de acero A36,G03,03,PUE,vigente
1CF14654-2AB2-02C2-CC02-43C6E2D903C8,ZLV900812OLD,TIN091214KL3,2025-07-17,163937.8,26230.05,190167.85,Guantes de carnaza,G03,03,PUE,vigente
798E175F-EFB5-6207-DDEC-C40BAFE3AF13,HQP910421HXF,TIN091214KL3,2025-07-18,92787.8,14846.05,107633.85,Asesoría fiscal,G03,03,PPD,vigente
FAC08FC4-6B2D-9CCC-6279-403CE1A2CFE7,BGD030823RBW,TIN091214KL3,2025-07-18,158559.9,25369.58,183929.48,Tubo estructural,G03,03,PUE,vigente
7FE4A42E-3DB7-88A6-1CDC-C4C262C965B2,WGM241113MRL,TIN091214KL3,2025-07-21,24410,3905.6,28315.6,Electrodos 6013,G03,03,PUE,vigente
6C412493-EF7C-EF26-3C66-7012BE741860,TIN091214KL3,MNM040801DOQ,2025-07-21,330102.98,52816.48,382919.46,Fabricación de estructura,G01,03,PPD,vigente
D9750F00-D5AB-A8AE-9112-FBC03D8F95F4,LAI101206479,TIN091214KL3,2025-07-23,204062.4,32649.98,236712.38,Electrodos 6013,G03,03,PPD,vigente
032A461A-DF9B-7C1F-EACB-1F6D7549C9F9,HQP910421HXF,TIN091214KL3,2025-07-23,70382.4,11261.18,81643.58,Asesoría fiscal,G03,03,PPD,vigente
161D5C87-53C9-FE59-4F89-E3B2D847DC53,WGM241113MRL,TIN091214KL3,2025-07-25,14927.8,2388.45,17316.25,Brocas HSS,G03,03,PUE,vigente
812FAA38-96F6-1C09-059C-1BA0BBEC721D,ZLV900812OLD,TIN091214KL3,2025-07-28,51210.5,8193.68,59404.18,Electrodos 6013,G03,03,PPD,vigente
9AAD10CE-CAB2-4F24-1744-EE3FD36EC1BD,BGD030823RBW,TIN091214KL3,2025-07-28,117369.9,18779.18,136149.08,Barra redonda 1018,G03,03,PPD,vigente
1287E313-8F02-6C2C-1B41-49998198D1F5,CZT910806Y6B,TIN091214KL3,2025-07-28,36162.4,5785.98,41948.38,Electrodos 6013,G03,03,PPD,vigente
0274CE40-E090-16B6-B186-A5A8D6EE526B,WGM241113MRL,TIN091214KL3,2025-07-29,13099.9,2095.98,15195.88,Brocas HSS,G03,03,PPD,vigente
DE4B061E-B45E-9463-032A-09E05071E5F0,ZLV900812OLD,TIN091214KL3,2025-07-30,122040,19526.4,141566.4,Brocas HSS,G03,03,PUE,vigente
41A67C90-291C-0DA1-A563-0D3A497BC13B,TIN091214KL3,BBL150807MF5,2025-07-31,136096.51,21775.44,157871.95,Fabricación de estructura,G01,03,PPD,vigente
F08CE6C2-F6FF-3521-C225-0530952A5345,HQP910421HXF,TIN091214KL3,2025-08-01,36669.9,5867.18,42537.08,Asesoría fiscal,G03,03,PUE,vigente
A8909E31-7517-5F39-7354-44FBE44A0371,BGD030823RBW,TIN091214KL3,2025-08-01,55909.9,8945.58,64855.48,Lámina de acero cal. 14,G03,03,PUE,vigente
A9D049DC-369E-5AF8-E226-49EE38A06FFE,WWH110626S3K,TIN091214KL3,2025-08-01,17437.8,2790.05,20227.85,Lámina de acero cal. 14,G03,03,PPD,vigente
C0AC1C00-AF8E-26B2-6CFB-F1736B4D3D1A,IHV020423VE4,TIN091214KL3,2025-08-01,150000,24000.0,174000.0,Consultoría estratégica,G03,03,PPD,vigente
8085C147-1E91-0F36-5F70-5B2592502E59,WGM241113MRL,TIN091214KL3,2025-08-04,50482.4,8077.18,58559.58,Brocas HSS,G03,03,PUE,vigente
D2EFA93B-E9D6-BB7E-361D-B014711456DE,HQP910421HXF,TIN091214KL3,2025-08-04,74820,11971.2,86791.2,Consultoría de procesos,G03,03,PPD,vigente
E1228E75-4719-8F5C-F69B-D5963F10938C,TIN091214KL3,MNM040801DOQ,2025-08-05,210947.48,33751.6,244699.08,Fabricación de estructura,G01,03,PPD,vigente
290C42F8-D30B-EF65-19B3-8619D1FB55B1,TIN091214KL3,BNT021022VED,2025-08-05,355634.04,56901.45,412535.49,Soldadura industrial,G01,03,PPD,vigente
A174A785-6F21-90CB-2FB5-04019D267076,TIN091214KL3,ONS8703145G7,2025-08-05,331957.97,53113.28,385071.25,Corte y doblez,G01,03,PPD,vigente
BAF9706D-802D-DCC4-DC95-6E3103491B41,JMK241214132,TIN091214KL3,2025-08-05,50000,8000.0,58000.0,Bandas industriales,G03,03,PPD,vigente
8720D00F-1263-01A0-641C-B619643058D9,DGQ240803D6V,TIN091214KL3,2025-08-05,1545.69,247.31,1793.0,Brocas HSS,G03,01,PPD,vigente
C2EBBAA2-1CE3-70ED-6857-07AC3A40FE39,TIN091214KL3,IHL120323PQ0,2025-08-06,117138.64,18742.18,135880.82,Soldadura industrial,G01,03,PPD,vigente
EAD44E11-1397-A29F-8D0D-F6F60C37EB80,TIN091214KL3,QSB920810FY7,2025-08-07,146373.39,23419.74,169793.13,Maquinado de piezas,G01,03,PPD,vigente
8C1C8B05-5677-1F36-4899-8E5FD40E53CE,WGM241113MRL,TIN091214KL3,2025-08-08,46677.8,7468.45,54146.25,Brocas HSS,G03,03,PPD,vigente
5F8392D5-BB0C-7919-330C-CFF588A5FA0D,ZLV900812OLD,TIN091214KL3,2025-08-08,210217.8,33634.85,243852.65,Discos de corte,G03,03,PUE,vigente
CD6C78DD-D74F-9844-E50E-A3EC11D1E7D5,TIN091214KL3,IHL120323PQ0,2025-08-08,107962.59,17274.01,125236.6,Corte y doblez,G01,03,PPD,vigente
B27B7BB4-68C6-90B2-30A2-CEE8F9722CC1,OSD160228AKR,TIN091214KL3,2025-08-11,74390,11902.4,86292.4,Tubo estructural,G03,03,PPD,vigente
9249EE3A-79D1-9C4E-1521-AD35560F1E2D,BTN8908152SD,TIN091214KL3,2025-08-11,96717.8,15474.85,112192.65,Bandas industriales,G03,03,PPD,vigente
AB6B3F08-A9A0-F4EF-2C4F-54163C749C16,ILK110504O8G,TIN091214KL3,2025-08-11,143302.4,22928.38,166230.78,Barra redonda 1018,G03,03,PPD,vigente
C3963BF9-7CC9-D887-639A-C771B739A28A,TIN091214KL3,DLJ130219ENL,2025-08-11,88415.77,14146.52,102562.29,Maquinado de piezas,G01,03,PPD,vigente
D45FF4DB-9CE9-1544-4362-262DE07EE721,TIN091214KL3,YCA050705OHS,2025-08-11,141853.18,22696.51,164549.69,Soldadura industrial,G01,03,PPD,vigente
0367EE2C-1DDE-A07D-651A-6277017F319F,TIN091214KL3,QSB920810FY7,2025-08-11,232375.36,37180.06,269555.42,Fabricación de estructura,G01,03,PPD,vigente
22EB69B1-5F9C-B7E0-6328-143E2D9563ED,ZUX97062289Q,TIN091214KL3,2025-08-12,4919.9,787.18,5707.08,Servicio de energía,G03,03,PUE,vigente
7DC42F12-FE9B-D0E1-BCA3-765350C76BAA,TIN091214KL3,HYZ031207YRR,2025-08-12,361361.85,57817.9,419179.75,Fabricación de estructura,G01,03,PPD,vigente
78202426-3134-1AB8-B9E8-D78149BB1313,TIN091214KL3,LSC21020236H,2025-08-12,47490.49,7598.48,55088.97,Soldadura industrial,G01,03,PPD,vigente
A4F954FC-C449-21B6-CFEF-7811E124C3F2,TIN091214KL3,MNM040801DOQ,2025-08-13,267286.97,42765.92,310052.89,Corte y doblez,G01,03,PPD,vigente
809BD813-4F13-823B-51F4-A72499503858,BNW120625NY2,TIN091214KL3,2025-08-14,380000,60800.0,440800.0,Honorarios — litigio mercantil exp. 412/2025,G03,03,PPD,vigente
85695F97-180D-C855-C55F-FDE8BC3E1D19,DGN090812Y08,TIN091214KL3,2025-08-15,44760,7161.6,51921.6,Electrodos 6013,G03,03,PPD,vigente
44C07A9A-D64A-CB1F-39EB-038A436E3C49,HQP910421HXF,TIN091214KL3,2025-08-18,27787.8,4446.05,32233.85,Servicios de limpieza,G03,03,PUE,vigente
0AECCEC7-204D-B9DA-3156-7F2ACEF74829,HQP910421HXF,TIN091214KL3,2025-08-18,38520.5,6163.28,44683.78,Consultoría de procesos,G03,03,PPD,vigente
B1F81AD9-349B-5089-2733-5670B3ADA2BA,ZLV900812OLD,TIN091214KL3,2025-08-18,111979.9,17916.78,129896.68,Brocas HSS,G03,03,PUE,vigente
6090103C-1E8D-F8AD-838B-77ADBC2E2B59,BGD030823RBW,TIN091214KL3,2025-08-18,77810,12449.6,90259.6,Placa de acero A36,G03,03,PPD,vigente
2514C7CE-F4E3-5F7B-A1B7-E3D876B874D3,LIP121209QK9,TIN091214KL3,2025-08-18,197497.8,31599.65,229097.45,Válvulas neumáticas,G03,03,PPD,vigente
EAEF2EC2-18EC-DE2B-0A80-2167F4B3F20E,JPY870826UGV,TIN091214KL3,2025-08-18,112192.4,17950.78,130143.18,Barra redonda 1018,G03,03,PPD,vigente
178976DE-9E90-D107-0611-3BFE08B6F61D,JPY870826UGV,TIN091214KL3,2025-08-18,107062.4,17129.98,124192.38,Tubo estructural,G03,03,PUE,vigente
E5FBC1C0-AD46-3549-BF41-13CB32E15F17,ZUX97062289Q,TIN091214KL3,2025-08-18,9852.4,1576.38,11428.78,Servicio de energía,G03,03,PUE,vigente
CD4F2875-DF2D-DF20-05A4-3113101D759E,LJA880717NNC,TIN091214KL3,2025-08-18,42980,6876.8,49856.8,Sellos hidráulicos,G03,03,PPD,vigente
F8698E93-BA5E-4066-CE40-924A29EE29F4,DGQ240803D6V,TIN091214KL3,2025-08-18,21607.8,3457.25,25065.05,Guantes de carnaza,G03,03,PPD,vigente
99AFEE64-9024-8225-44BB-10E079F7F38C,TIN091214KL3,ONS8703145G7,2025-08-18,358748.69,57399.79,416148.48,Corte y doblez,G01,03,PPD,vigente
88EAE7D4-1E49-4952-AC5D-4E5763B664F4,WWH110626S3K,TIN091214KL3,2025-08-19,19267.8,3082.85,22350.65,Tubo estructural,G03,03,PUE,vigente
09360F02-75AC-0819-714B-5C03605797CF,TIN091214KL3,DLJ130219ENL,2025-08-19,153241.31,24518.61,177759.92,Maquinado de piezas,G01,03,PPD,vigente
1ACF42C5-F3A0-2120-42D9-43EE51976E75,OSD160228AKR,TIN091214KL3,2025-08-20,60380,9660.8,70040.8,Tubo estructural,G03,03,PUE,vigente
F6E5203C-A237-9E6F-D473-45345AEA6352,BGD030823RBW,TIN091214KL3,2025-08-20,67160.5,10745.68,77906.18,Lámina de acero cal. 14,G03,03,PPD,vigente
9883E9B1-48D3-D2CE-FBA3-091F08DFAAF8,FQZ88060892H,TIN091214KL3,2025-08-20,61627.8,9860.45,71488.25,Lámina de acero cal. 14,G03,03,PUE,vigente
E8292E3B-BBFC-5DC1-FFF4-46B9BB468C13,TIN091214KL3,YSD241219IB6,2025-08-20,156969.57,25115.13,182084.7,Fabricación de estructura,G01,03,PPD,vigente
043D72DB-1BCB-404C-21D8-B96A62ADA157,DZI910804SQ0,TIN091214KL3,2025-08-21,9880,1580.8,11460.8,Placa de acero A36,G03,03,PPD,vigente
1D39E9C2-1758-4F23-1FA0-9802BBB71494,DBY200622EMX,TIN091214KL3,2025-08-21,7902.4,1264.38,9166.78,Placa de acero A36,G03,03,PPD,vigente
01B158E9-0406-FF44-7CE4-0679A8C6DBC0,IXC940413YZC,TIN091214KL3,2025-08-22,27769.9,4443.18,32213.08,Solvente industrial,G03,03,PPD,vigente
04F718C8-5215-B503-3012-F8197DF37378,ZWS100912DOJ,TIN091214KL3,2025-08-22,37952.4,6072.38,44024.78,Asesoría fiscal,G03,03,PUE,vigente
FB8986C8-C7EC-FE71-D493-47FC0FC98D2E,PMN121218LZJ,TIN091214KL3,2025-08-25,65120.5,10419.28,75539.78,Lámina de acero cal. 14,G03,03,PUE,vigente
2D445AF8-FC94-76B1-A18B-5D1555273407,ZLV900812OLD,TIN091214KL3,2025-08-25,72060.5,11529.68,83590.18,Discos de corte,G03,03,PUE,vigente
407D0AFF-CB51-A911-2D90-E4EE0DE4833E,WWH110626S3K,TIN091214KL3,2025-08-25,21050,3368.0,24418.0,Lámina de acero cal. 14,G03,03,PUE,vigente
5564D1D3-4E0F-BAE1-8787-C3F4EC19E4EB,BTN8908152SD,TIN091214KL3,2025-08-25,142200,22752.0,164952.0,Rodamientos SKF,G03,03,PUE,vigente
38EFA3BC-9457-F388-6F2A-EC8A53C9AACB,LJA880717NNC,TIN091214KL3,2025-08-25,23767.8,3802.85,27570.65,Bandas industriales,G03,03,PUE,vigente
DFCB821B-237C-DB55-C596-FAB776B90472,LJA880717NNC,TIN091214KL3,2025-08-25,48129.9,7700.78,55830.68,Rodamientos SKF,G03,03,PUE,vigente
EC6494E0-2198-6E3C-D19F-CF311DD73F1F,TIN091214KL3,MAQ03062825L,2025-08-25,369771.22,59163.4,428934.62,Maquinado de piezas,G01,03,PPD,vigente
BE86F5D0-F73E-EB07-A860-25BFDE68666D,TIN091214KL3,QSB920810FY7,2025-08-25,289050.24,46248.04,335298.28,Corte y doblez,G01,03,PPD,vigente
71A91C81-4EEE-5680-B0BA-8FE363FF910D,EOK870428F5T,TIN091214KL3,2025-08-25,48000,7680.0,55680.0,Servicios de gestión y enlace comercial,G03,03,PUE,vigente
5C7AE8EF-C324-5E35-7EED-CC6522CB2720,TIN091214KL3,IHL120323PQ0,2025-08-27,79713.82,12754.21,92468.03,Soldadura industrial,G01,03,PPD,vigente
6ED47A6D-87C9-DAAC-B5D3-4F2F513BB65C,TIN091214KL3,YCA050705OHS,2025-08-28,87491.03,13998.56,101489.59,Fabricación de estructura,G01,03,PPD,vigente
54B58635-3DAB-1614-5215-0ED87DDCA413,BGD030823RBW,TIN091214KL3,2025-08-29,191110.5,30577.68,221688.18,Lámina de acero cal. 14,G03,03,PUE,vigente
CF4994E0-7AB1-6533-64F2-2A7C87F797FA,LJA880717NNC,TIN091214KL3,2025-08-29,42909.9,6865.58,49775.48,Rodamientos SKF,G03,03,PPD,vigente
3DBC3093-A828-4442-3F73-8F5019A2676F,OSD160228AKR,TIN091214KL3,2025-09-01,137039.9,21926.38,158966.28,Placa de acero A36,G03,03,PUE,vigente
BFBBEAB3-4237-8962-E4FD-6C34D6707A21,DBU231227UKE,TIN091214KL3,2025-09-01,36662.4,5865.98,42528.38,Sellos hidráulicos,G03,03,PPD,vigente
17DB4C2F-1E15-8E2F-C09C-2EBE80DA2ED7,DZI910804SQ0,TIN091214KL3,2025-09-01,13399.9,2143.98,15543.88,Lámina de acero cal. 14,G03,03,PUE,vigente
D707CB6D-5C3B-D3B5-ECAA-DAFBD7E4527A,DFP890325WQU,TIN091214KL3,2025-09-01,9019.9,1443.18,10463.08,Servicio de energía,G03,03,PPD,vigente
A538C6A7-0565-1E80-4EE4-5227D2450039,TIN091214KL3,MNM040801DOQ,2025-09-01,297641.64,47622.66,345264.3,Maquinado de piezas,G01,03,PPD,vigente
E724B119-AF2F-32A7-20B6-D43CFBF3A106,TIN091214KL3,ELG960124MKY,2025-09-02,148141.57,23702.65,171844.22,Soldadura industrial,G01,03,PPD,vigente
606FFA15-F76C-432E-B442-8CDE4A9F6C5C,DGQ240803D6V,TIN091214KL3,2025-09-02,1494.18,239.07,1733.25,Electrodos 6013,G03,01,PUE,vigente
E2789642-A484-E035-330F-AAA36B52F93C,OSD160228AKR,TIN091214KL3,2025-09-03,58252.4,9320.38,67572.78,Perfil PTR 2x2,G03,03,PUE,vigente
E75182A4-F481-38B5-6395-09C4119A7396,COL040206DTB,TIN091214KL3,2025-09-03,200000,32000.0,232000.0,Estudio de mercado,G03,03,PUE,vigente
13BC0DC6-3AE0-ACDB-2A65-24AF709D338B,DZI910804SQ0,TIN091214KL3,2025-09-04,13140,2102.4,15242.4,Barra redonda 1018,G03,03,PPD,vigente
86DC4E34-A9DC-FE52-E7F2-418A953FCFD4,BTN8908152SD,TIN091214KL3,2025-09-05,152670.5,24427.28,177097.78,Rodamientos SKF,G03,03,PUE,vigente
AA055442-A284-E8FD-755C-EE2AF8DED777,WGM241113MRL,TIN091214KL3,2025-09-08,25750,4120.0,29870.0,Discos de corte,G03,03,PUE,vigente
2F546033-6334-FA2A-8B4B-D7E7A4515AE0,HQP910421HXF,TIN091214KL3,2025-09-08,99182.4,15869.18,115051.58,Servicio de mantenimiento,G03,03,PPD,vigente
E7D90C1B-A59C-AEED-6C09-72046FA6681C,TIN091214KL3,BBL150807MF5,2025-09-08,241537.0,38645.92,280182.92,Maquinado de piezas,G01,03,PPD,vigente
ADBD2E33-EF6E-9295-9C8A-F485B98050A6,TIN091214KL3,LSC21020236H,2025-09-08,224808.06,35969.29,260777.35,Corte y doblez,G01,03,PPD,vigente
AE8E6075-5EEB-C618-5628-27686DF0AC3C,SZC9707063JK,TIN091214KL3,2025-09-08,13571.71,2171.47,15743.18,Brocas HSS,G03,03,PUE,vigente
BE64AC2A-F966-71A5-4CEC-495B226716E3,HQP910421HXF,TIN091214KL3,2025-09-09,96090,15374.4,111464.4,Consultoría de procesos,G03,03,PPD,vigente
6AB62DBF-8663-E8BB-6AF7-895BB241CFD3,SZC9707063JK,TIN091214KL3,2025-09-09,6025.26,964.04,6989.3,Discos de corte,G03,03,PPD,vigente
1FA7CDDF-25E6-D919-DDEB-CD5CB8427379,TIN091214KL3,HYZ031207YRR,2025-09-10,80496.72,12879.48,93376.2,Soldadura industrial,G01,03,PPD,vigente
4F70B88B-F06C-69D9-9339-304B9A8CB3D7,COL040206DTB,TIN091214KL3,2025-09-10,200000,32000.0,232000.0,Consultoría estratégica,G03,03,PPD,vigente
6883AC6E-6A94-4054-B241-4482519894D8,YNB000215EQT,TIN091214KL3,2025-09-11,6992.4,1118.78,8111.18,Perfil PTR 2x2,G03,03,PPD,vigente
999F0691-34E4-20BF-DB38-F3066E6A3D5B,TIN091214KL3,YCA050705OHS,2025-09-11,177546.47,28407.44,205953.91,Fabricación de estructura,G01,03,PPD,vigente
8F942977-B582-EF0C-FD23-36F45B44E6ED,TIN091214KL3,HYZ031207YRR,2025-09-11,54685.02,8749.6,63434.62,Corte y doblez,G01,03,PPD,vigente
0AE4AC11-EB4D-8F42-8735-70A2E5110961,LAI101206479,TIN091214KL3,2025-09-15,190032.4,30405.18,220437.58,Solvente industrial,G03,03,PPD,vigente
65339CF0-7CE4-770E-32B7-3D808F2E08D3,BTN8908152SD,TIN091214KL3,2025-09-15,120990.5,19358.48,140348.98,Bandas industriales,G03,03,PUE,vigente
736D417C-52CE-55E3-69DF-05C764A0053F,DBY200622EMX,TIN091214KL3,2025-09-15,8479.9,1356.78,9836.68,Barra redonda 1018,G03,03,PPD,vigente
3C52D68A-8EC6-1BE5-012B-809E6B358D15,YMF930303K2S,TIN091214KL3,2025-09-15,10050,1608.0,11658.0,Brocas HSS,G03,03,PUE,vigente
8BD03267-BD0E-01CE-F85B-C2D301196E6D,DGQ240803D6V,TIN091214KL3,2025-09-15,22177.8,3548.45,25726.25,Brocas HSS,G03,03,PPD,vigente
97F971D5-94F8-9E6C-C416-C07CB6A787B1,TIN091214KL3,DLJ130219ENL,2025-09-15,140266.6,22442.66,162709.26,Soldadura industrial,G01,03,PPD,vigente
9AC60306-61F4-3C2B-2DD9-3719F8D9BF33,TIN091214KL3,DLJ130219ENL,2025-09-15,284118.68,45458.99,329577.67,Soldadura industrial,G01,03,PPD,vigente
F0278488-BE01-5802-D2EB-A277F64D4DE0,TIN091214KL3,QPC951019FXZ,2025-09-15,116663.01,18666.08,135329.09,Corte y doblez,G01,03,PPD,vigente
B39E4DF2-5C0A-1FEB-F7EA-E66ECA6CAF9B,UWP921026BTX,TIN091214KL3,2025-09-17,25427.8,4068.45,29496.25,Válvulas neumáticas,G03,03,PUE,vigente
6CBDD931-2F90-0058-39CA-28265AF56A23,DFP890325WQU,TIN091214KL3,2025-09-18,14947.8,2391.65,17339.45,Servicio de energía,G03,03,PPD,vigente
BC547D54-6C8D-E840-ED30-555662A53193,JMK241214132,TIN091214KL3,2025-09-18,75000,12000.0,87000.0,Rodamientos SKF,G03,03,PPD,vigente
FA2FBD74-FD19-35CC-74ED-A60E3B2D520B,ZLV900812OLD,TIN091214KL3,2025-09-19,60610,9697.6,70307.6,Brocas HSS,G03,03,PPD,vigente
C9C1AD45-F4EA-6B97-6AA4-15B56336C815,BGD030823RBW,TIN091214KL3,2025-09-19,179772.4,28763.58,208535.98,Lámina de acero cal. 14,G03,03,PUE,vigente
2BBF1E35-C4AC-B57D-0B3D-6DC9616F760A,DBY200622EMX,TIN091214KL3,2025-09-19,18850.5,3016.08,21866.58,Perfil PTR 2x2,G03,03,PUE,vigente
4FA5C35E-10CC-4604-28B2-6B1BCA9F1D59,HQP910421HXF,TIN091214KL3,2025-09-22,96840,15494.4,112334.4,Asesoría fiscal,G03,03,PPD,vigente
F5E8A7E1-5A58-9B67-6BC7-B63554DE19CD,DFP890325WQU,TIN091214KL3,2025-09-22,25129.9,4020.78,29150.68,Renta de montacargas,G03,03,PUE,vigente
29B05B37-4271-0779-D864-465A047DD583,TIN091214KL3,TJB001222W10,2025-09-22,303864.62,48618.34,352482.96,Maquinado de piezas,G01,03,PPD,vigente
A5C9CF20-3967-26AA-AD2B-2C8276A990F1,TIN091214KL3,ELG960124MKY,2025-09-22,163028.15,26084.5,189112.65,Fabricación de estructura,G01,03,PPD,vigente
F66C7331-A172-2EE3-C3E1-847C8420E0D8,DBY200622EMX,TIN091214KL3,2025-09-23,17300,2768.0,20068.0,Barra redonda 1018,G03,03,PPD,vigente
65125D2E-24B3-BC8E-1E85-0F8015C2F297,TIN091214KL3,IHL120323PQ0,2025-09-25,277077.37,44332.38,321409.75,Corte y doblez,G01,03,PPD,vigente
FCCE3EF8-A41B-C4C2-4ECC-B0AB7D5338CA,JMK241214132,TIN091214KL3,2025-09-25,75000,12000.0,87000.0,Sellos hidráulicos,G03,03,PPD,vigente
3362D476-D53A-E57F-E00B-D5343158F1FB,HQP910421HXF,TIN091214KL3,2025-09-26,97860,15657.6,113517.6,Consultoría de procesos,G03,03,PUE,vigente
2875D40A-EAC7-DC2E-9099-A283EEDB0CE5,SJP030817VDZ,TIN091214KL3,2025-09-26,100437.8,16070.05,116507.85,Electrodos 6013,G03,03,PUE,vigente
67F1698C-F594-8A54-5F80-4EEB143A9AFF,LAI101206479,TIN091214KL3,2025-09-29,90422.4,14467.58,104889.98,Brocas HSS,G03,03,PUE,vigente
277664D0-D25C-7D37-EF16-D03B987593C3,JPY870826UGV,TIN091214KL3,2025-09-29,192832.4,30853.18,223685.58,Lámina de acero cal. 14,G03,03,PPD,vigente
C4359252-319D-D940-838C-C13713AAE9C8,TIN091214KL3,TJB001222W10,2025-09-29,270020.75,43203.32,313224.07,Fabricación de estructura,G01,03,PPD,vigente
D3C724E8-7426-32D7-EDA4-13C6EB8466E4,TIN091214KL3,YCA050705OHS,2025-09-29,196657.14,31465.14,228122.28,Corte y doblez,G01,03,PPD,vigente
77DD362B-4A6B-836B-157F-108B86514886,TIN091214KL3,ELG960124MKY,2025-09-29,266641.45,42662.63,309304.08,Corte y doblez,G01,03,PPD,vigente
A8AC1AB1-AFA9-D02C-9E4C-4BE773B0E73D,SZC9707063JK,TIN091214KL3,2025-09-29,10471.48,1675.44,12146.92,Electrodos 6013,G03,03,PPD,vigente
774C0AFA-7F4D-908C-E1FF-F6C08347F1DA,IXC940413YZC,TIN091214KL3,2025-10-01,39262.4,6281.98,45544.38,Brocas HSS,G03,03,PPD,vigente
D73418FE-2B84-3EF3-D86D-655D4CD99164,ZLV900812OLD,TIN091214KL3,2025-10-01,155277.8,24844.45,180122.25,Brocas HSS,G03,03,PUE,vigente
BFB0942C-AC77-7762-6620-516717CF775F,LIP121209QK9,TIN091214KL3,2025-10-02,49642.4,7942.78,57585.18,Bandas industriales,G03,03,PUE,vigente
FE67E8E9-0A88-E6CA-1DEE-4B6D3CE75D1E,DGQ240803D6V,TIN091214KL3,2025-10-02,11990.5,1918.48,13908.98,Electrodos 6013,G03,03,PUE,vigente
83B0B35C-DBA6-FDF8-F3D0-4FFB44709848,UWP921026BTX,TIN091214KL3,2025-10-03,9552.4,1528.38,11080.78,Sellos hidráulicos,G03,03,PUE,vigente
902BD154-6088-5550-F74F-690071594914,CZT910806Y6B,TIN091214KL3,2025-10-03,46249.9,7399.98,53649.88,Brocas HSS,G03,03,PPD,vigente
D0D75E37-3BF2-025F-4A0D-2B73FE54EE4B,YNB000215EQT,TIN091214KL3,2025-10-06,10560,1689.6,12249.6,Placa de acero A36,G03,03,PPD,vigente
2E0869C1-453B-45FE-636C-F4995254AAD3,OSD160228AKR,TIN091214KL3,2025-10-06,179292.4,28686.78,207979.18,Barra redonda 1018,G03,03,PUE,vigente
FC40A3D4-E5EB-4549-7E0A-04C250BF2995,LIP121209QK9,TIN091214KL3,2025-10-06,208977.8,33436.45,242414.25,Sellos hidráulicos,G03,03,PPD,vigente
CBEED3E3-1CD8-89E2-3197-91670D95EE72,YMF930303K2S,TIN091214KL3,2025-10-06,8917.8,1426.85,10344.65,Electrodos 6013,G03,03,PPD,vigente
7FAC89FE-5FE0-C7C3-2336-D60B0F571D6B,OEF190714EHM,TIN091214KL3,2025-10-06,300000,48000.0,348000.0,Promoción y desarrollo de mercado,G03,03,PUE,vigente
